theta_deg,frequency_hz,rayleigh_frequency_hz,eta_0,eta_m1,eta_p1,eta_total,kn_m1_real,kn_m1_imag,large_groove_probe_abs_pa
7.3,179640,179365.346661604,0.999999557330339,4.42669666679525e-07,-1.70793340179271e-31,1.00000000000001,44.1554998229431,0,8975.17022311361
7.35,179640,179227.706607998,0.999999443908347,5.56091644569907e-07,-1.95139874267739e-31,0.999999999999992,54.1088335173967,0,8973.94061633754
7.4,179640,179090.293091797,0.999999342035219,6.57964787439419e-07,3.97857996079857e-32,1.00000000000001,62.4889209313047,0,8972.73963451313
7.45,179640,178953.105661197,0.999999246764568,7.53235423036252e-07,2.19493477616977e-31,0.999999999999991,69.864195633821,0,8971.56148874373
7.5,179640,178816.143865561,0.999999155634879,8.44365106703153e-07,-8.98927199387257e-32,0.999999999999985,76.5257289267132,0,8970.4026850683
7.55,179640,178679.40725542,0.999999067224694,9.3277532133326e-07,2.03029169285954e-32,1.00000000000002,82.6462876138476,0,8969.26075783113
7.6,179640,178542.895382466,0.999998980632325,1.01936767565768e-06,2.9142320594165e-31,1,88.3383857025531,0,8968.13380310433
7.65,179640,178406.607799548,0.999998895247357,1.10475264220465e-06,1.95040904616974e-31,0.999999999999999,93.6801544520446,0,8967.02026696411
7.7,179640,178270.544060673,0.999998810635901,1.18936409595759e-06,-2.68052229839304e-31,0.999999999999997,98.7284723963089,0,8965.91883494674
7.75,179640,178134.703720996,0.999998726477775,1.27352222287628e-06,-6.9877875386467e-32,0.999999999999998,103.526275497069,0,8964.82836803347
7.8,179640,177999.086336821,0.999998642529469,1.35747055268492e-06,3.17381531485453e-31,1.00000000000002,108.106920544719,0,8963.74786243292
7.85,179640,177863.691465598,0.999998558601029,1.44139897577119e-06,2.60954692027218e-31,1,112.496935425752,0,8962.67642265734
7.9,179640,177728.518665915,0.999998474541295,1.52545868739503e-06,-1.1862219570398e-32,0.999999999999983,116.717830329696,0,8961.61324246703
7.95,179640,177593.567497499,0.999998390227751,1.6097722436613e-06,3.82871163249559e-32,0.999999999999995,120.787334391302,0,8960.55759084845
8,179640,177458.837521211,0.999998305559466,1.69444053739764e-06,-3.29427551835844e-32,1,124.720265995163,0,8959.50880126577
8.05,179640,177324.328299041,0.999998220452243,1.77954776079046e-06,-2.34331855971129e-31,1,128.529161256931,0,8958.46626319563
8.1,179640,177190.039394107,0.999998134834972,1.86516501663131e-06,-8.27951821266397e-32,0.999999999999989,132.224738068925,0,8957.42941531621
8.15,179640,177055.970370652,0.999998048646947,1.95135299580397e-06,-3.75519132049788e-32,0.999999999999943,135.816245427456,0,8956.39773989834
8.2,179640,176922.120794035,0.999997961836016,2.03816399764103e-06,3.54848613561204e-31,1.00000000000001,139.3117309132,0,8955.3707580522
6.2,179660,182451.671285486,0.999999999999996,-2.14031210254633e-26,1.69308795417779e-33,0.999999999999996,0,-140.246647553282,9056.67938761071
6.25,179660,182308.930689984,1,2.07999160474306e-26,2.21267862069998e-33,1,0,-136.638218696462,9051.64785259861
6.3,179660,182166.426874784,1,-5.72257134305645e-27,-1.45025884676231e-32,1,0,-132.935440259672,9047.03909643439
6.35,179660,182024.15936143,1.00000000000001,-3.26916713286461e-26,-6.0437761287051e-33,1.00000000000001,0,-129.130198134314,9042.79287920079
6.4,179660,181882.127672714,0.999999999999989,-8.67670054576577e-26,-1.1924959259723e-32,0.999999999999989,0,-125.213153063969,9038.85962474767
6.45,179660,181740.331332678,1.00000000000001,-3.91443894039449e-26,-3.51907801081296e-32,1.00000000000001,0,-121.173465233049,9035.19813892683
6.5,179660,181598.769866607,1.00000000000001,-1.42048749542734e-25,8.14378840589898e-33,1.00000000000001,0,-116.998433776546,9031.7738840342
6.55,179660,181457.442801026,1.00000000000001,-7.33000605256655e-26,4.19313202513801e-32,1.00000000000001,0,-112.673016704011,9028.55765558679
6.6,179660,181316.349663693,1.00000000000001,-2.41875003787477e-26,-4.41970183278478e-32,1.00000000000001,0,-108.17917886181,9025.52455338962
6.65,179660,181175.489983601,1.00000000000001,1.8094296176685e-26,3.78488221572771e-32,1.00000000000001,0,-103.494986077575,9022.65316954088
6.7,179660,181034.863290971,0.999999999999996,2.54700753873389e-25,2.65272905785089e-32,0.999999999999996,0,-98.5933131678829,9019.92493627515
6.75,179660,180894.469117247,0.999999999999995,-2.36497121003296e-25,-1.69096717594708e-32,0.999999999999995,0,-93.4399433193945,9017.32358965398
6.8,179660,180754.306995095,0.999999999999989,2.06620406238803e-25,6.17429235565293e-32,0.999999999999989,0,-87.9906668490343,9014.8347123124
6.85,179660,180614.376458396,1.00000000000001,5.04505447679305e-25,1.36698295490338e-31,1.00000000000001,0,-82.1866487016149,9012.44531947822
6.9,179660,180474.677042247,0.999999999999993,-3.07654923603906e-25,-2.78316796475906e-32,0.999999999999993,0,-75.9466049935689,9010.14344407855
6.95,179660,180335.20828295,1,7.57870070095976e-25,2.2904404891591e-33,1,0,-69.1526043714806,9007.91764808326
7,179660,180195.969718017,1,1.01428870727086e-24,6.47544286441275e-32,1,0,-61.6216954422084,9005.75630334779
7.05,179660,180056.96088616,0.999999999999995,-3.60551645241276e-26,-1.12288138054948e-31,0.999999999999995,0,-53.0409206301259,9003.64621248151
7.1,179660,179918.181327289,0.999999999999997,-1.00100522560407e-24,-7.57259213576303e-32,0.999999999999997,0,-42.783184814558,9001.56901772671
7.15,179660,179779.630582509,1,3.75732767146172e-25,1.76986012612923e-31,1,0,-29.1276285758218,8999.48650589424
7.2,179660,179641.308194116,0.999999902246798,9.7753194854461e-08,1.42304219280162e-31,0.999999999999993,11.5154999067513,0,8997.07802547663
7.25,179660,179503.213705592,0.999999707133144,2.92866863488594e-07,-9.30456102417036e-32,1.00000000000001,33.3567846702576,0,8995.17104698724
7.3,179660,179365.346661604,0.99999958516223,4.14837776570888e-07,1.60719643583433e-32,1.00000000000001,45.7360451421864,0,8993.38485864082
7.35,179660,179227.706607998,0.999999481374845,5.18625165324141e-07,1.03790886610598e-31,1.00000000000001,55.4070257391827,0,8991.66335472562
7.4,179660,179090.293091797,0.999999386093421,6.13906577647041e-07,9.27911168540192e-32,0.999999999999998,63.6170783064351,0,8989.99356599843
7.45,179660,178953.105661197,0.999999295520753,7.04479247763541e-07,-1.26398382549891e-32,1,70.8757209593268,0,8988.36852661279
7.5,179660,178816.143865561,0.999999207735826,7.92264165593544e-07,1.80775136385112e-31,0.999999999999992,77.4509106142215,0,8986.7833996983
7.55,179660,178679.40725542,0.999999121623154,8.78376842389384e-07,-1.06972053956652e-31,0.999999999999996,83.5042478034715,0,8985.23440577444
7.6,179660,178542.895382466,0.999999036474963,9.63525026312976e-07,4.31012829086513e-31,0.999999999999989,89.1421051550076,0,8983.71840431859
7.65,179660,178406.607799548,0.999998951813351,1.0481866683914e-06,1.86628484301846e-33,1.00000000000002,94.4389201523505,0,8982.23269288531
7.7,179660,178270.544060673,0.99999886730001,1.13269998245296e-06,1.688705012501e-31,0.999999999999993,99.4491987998172,0,8980.77489565542
7.75,179660,178134.703720996,0.999998782686795,1.2173132213166e-06,2.47113079441497e-31,1.00000000000002,104.214274347255,0,8979.34289446046
7.8,179660,177999.086336821,0.999998697785946,1.30221408525038e-06,-7.97695385175036e-32,1.00000000000003,108.766376737851,0,8977.93478246928
7.85,179660,177863.691465598,0.999998612451969,1.38754802956323e-06,-6.38778403087703e-32,0.999999999999999,113.131215405667,0,8976.54883082682
7.9,179660,177728.518665915,0.999998526569856,1.47343014958039e-06,-4.53394108681196e-31,1.00000000000001,117.329689832443,0,8975.18346365423
7.95,179660,177593.567497499,0.999998440046854,1.55995317379511e-06,-9.03451526279418e-33,1.00000000000003,121.379062977747,0,8973.83723829511
8,179660,177458.837521211,0.999998352807053,1.64719299402113e-06,-1.74115892740705e-31,1.00000000000005,125.29379039267,0,8972.50882950538
8.05,179660,177324.328299041,0.999998264787437,1.7352125913945e-06,5.27366853368114e-32,1.00000000000003,129.086121004116,0,8971.19701619386
8.1,179660,177190.039394107,0.999998175935121,1.82406488196436e-06,-7.39656754261469e-32,1,132.76654202644,0,8969.90067048716
8.15,179660,177055.970370652,0.999998086205181,1.9137948189676e-06,-1.4210407083464e-31,1,136.344114755348,0,8968.61874822125
8.2,179660,176922.120794035,0.999997995559037,2.00444097265803e-06,1.93358420553949e-31,1.00000000000001,139.826732275874,0,8967.35028082411
6.2,179680,182451.671285486,1.00000000000001,3.65443998980161e-27,3.41975489700837e-33,1.00000000000001,0,-139.746808755574,9111.00166298028
6.25,179680,182308.930689984,1.00000000000002,1.0915137697734e-26,7.71709224416956e-34,1.00000000000002,0,-136.124765767194,9102.39544230456
6.3,179680,182166.426874784,0.999999999999997,-5.09643345687279e-27,1.40103911865808e-33,0.999999999999997,0,-132.407254945237,9094.63457576508
6.35,179680,182024.15936143,0.999999999999994,3.70447542576744e-27,5.97352534981307e-34,0.999999999999994,0,-128.585998433219,9087.58920783619
6.4,179680,181882.127672714,0.999999999999906,-6.6862167764727e-27,-2.5719958907248e-33,0.999999999999906,0,-124.651457513154,9081.154484184
6.45,179680,181740.331332678,0.999999999999919,5.93012574410004e-28,7.93171058282873e-33,0.999999999999919,0,-120.592546506496,9075.24478741168
6.5,179680,181598.769866607,0.999999999999988,8.67280890074618e-28,1.47005277691553e-32,0.999999999999988,0,-116.396257406565,9069.78949138988
6.55,179680,181457.442801026,0.999999999999949,7.41636350871501e-27,-1.32637005178542e-32,0.999999999999949,0,-112.047158644905,9064.72978484258
6.6,179680,181316.349663693,0.999999999999974,5.91027372158946e-26,1.89085052419083e-32,0.999999999999974,0,-107.526712220452,9060.01626005187
6.65,179680,181175.489983601,0.999999999999986,-4.4016358335582e-26,3.79619303295813e-33,0.999999999999986,0,-102.81232162945,9055.60705589886
6.7,179680,181034.863290971,0.999999999999949,-2.15597134083935e-25,-3.65233357630879e-32,0.999999999999949,0,-97.8759682986411,9051.46640620396
6.75,179680,180894.469117247,1.00000000000002,-7.33111795114357e-26,-2.93338975610051e-32,1.00000000000002,0,-92.6821957512996,9047.56348481096
6.8,179680,180754.306995095,1,-1.39357954986349e-26,7.31456411769417e-32,1,0,-87.1850141166229,9043.87146447068
6.85,179680,180614.376458396,0.999999999999985,1.77696217921955e-25,8.8111266224935e-32,0.999999999999985,0,-81.3229210645844,9040.36672014941
6.9,179680,180474.677042247,1.00000000000002,-5.26417262303754e-25,3.09633621682618e-32,1.00000000000002,0,-75.0104146562456,9037.0281070877
6.95,179680,180335.20828295,1,4.72038009230357e-25,1.19894662642402e-32,1,0,-68.1224017404488,9033.83621909464
7,179680,180195.969718017,0.999999999999987,9.63764035931127e-25,-2.11512282208766e-32,0.999999999999987,0,-60.4625165444414,9030.77244505779
7.05,179680,180056.96088616,0.999999999999976,-4.00283487726742e-27,-5.35567195860164e-32,0.999999999999976,0,-51.6887381226782,9027.81733665366
7.1,179680,179918.181327289,0.999999999999961,-2.51710117334068e-24,-5.9155574115072e-32,0.999999999999961,0,-41.0936895343381,9024.94647352244
7.15,179680,179779.630582509,0.999999999999994,-1.58595282900209e-24,1.67682865440906e-32,0.999999999999994,0,-26.5822006596494,9022.1123490722
7.2,179680,179641.308194116,0.99999987271619,1.27283810572931e-07,-9.90968974599757e-32,1,16.5682728217015,0,9019.03484943217
7.25,179680,179503.213705592,0.999999716301603,2.8369836516569e-07,-1.94263285932383e-32,0.999999999999968,35.4213407681362,0,9016.48202678884
7.3,179680,179365.346661604,0.999999606026845,3.93973157727309e-07,-7.05088069101012e-32,1,47.2639111376456,0,9014.06674160013
7.35,179680,179227.706607998,0.9999995090996,4.90900397160088e-07,-1.47839450462297e-31,0.999999999999997,56.6756115534551,0,9011.74771757319
7.4,179680,179090.293091797,0.999999418289476,5.81710526330409e-07,1.29176602032112e-31,1,64.7256816824918,0,9009.51089970403
7.45,179680,178953.105661197,0.999999330649077,6.69350926971563e-07,-3.02574964804762e-31,1,71.8731077123875,0,9007.34739780668
7.5,179680,178816.143865561,0.999999244668635,7.55331356699926e-07,1.16873437321247e-31,0.999999999999991,78.3652583726236,0,9005.25041438233
7.55,179680,178679.40725542,0.999999159469357,8.40530625533873e-07,1.39617900187939e-31,0.999999999999982,84.3535638876298,0,9003.21431850348
7.6,179680,178542.895382466,0.999999074495272,9.25504714786615e-07,1.38674153875276e-31,0.999999999999986,89.9387192795534,0,9001.23425770793
7.65,179680,178406.607799548,0.999998989373164,1.01062684105398e-06,-5.98059461058213e-33,1.00000000000001,95.1917104003799,0,8999.30595773209
7.7,179680,178270.544060673,0.999998903841045,1.09615899664586e-06,-9.04582608002461e-32,1.00000000000004,100.164808225866,0,8997.42560272491
7.75,179680,178134.703720996,0.999998817708316,1.18229169783471e-06,-1.2297686033769e-31,1.00000000000001,104.89782656792,0,8995.58975559457
7.8,179680,177999.086336821,0.999998730832455,1.26916752856192e-06,-3.84567785834113e-33,0.999999999999983,109.421921596785,0,8993.79530062128
7.85,179680,177863.691465598,0.999998643104178,1.35689580314704e-06,-1.4781824267999e-31,0.999999999999981,113.762019554293,0,8992.03939977941
7.9,179680,177728.518665915,0.999998554437915,1.44556207739545e-06,1.37030550746481e-31,0.999999999999992,117.93843346038,0,8990.31945808773
7.95,179680,177593.567497499,0.999998464765462,1.53523452669215e-06,-3.25836367365189e-31,0.999999999999988,121.96797726295,0,8988.63309526438
8,179680,177458.837521211,0.999998374031671,1.62596834652584e-06,-1.06378236052056e-31,1.00000000000002,125.864756134965,0,8986.97812208264
8.05,179680,177324.328299041,0.999998282191138,1.71780886132854e-06,-1.00100732489175e-32,0.999999999999999,129.640741049548,0,8985.35252026731
8.1,179680,177190.039394107,0.999998189206232,1.81079376635822e-06,1.49755220130698e-31,0.999999999999998,133.306195520019,0,8983.7544252296
8.15,179680,177055.970370652,0.999998095045229,1.90495477485243e-06,-2.34614626401889e-31,1,136.869998500403,0,8982.1821110602
8.2,179680,176922.120794035,0.999997999681149,2.00031884643632e-06,3.43481242244636e-31,0.999999999999996,140.339892757155,0,8980.63397741904
6.2,179700,182451.671285486,1.00000000000001,-5.19117648145625e-28,-1.61815379002629e-32,1.00000000000001,0,-139.245125917403,9180.49946804821
6.25,179700,182308.930689984,1.00000000000001,4.82656640640886e-27,-3.9941323344904e-33,1.00000000000001,0,-135.609317642259,9166.56487645962
6.3,179700,182166.426874784,1,2.77974644254683e-28,3.58234789469559e-33,1,0,-131.876901614685,9154.19400197517
6.35,179700,182024.15936143,0.999999999999993,-1.44509751726536e-26,8.74821020164936e-35,0.999999999999993,0,-128.039431625054,9143.12412579697
6.4,179700,181882.127672714,1.00000000000001,-2.42727459363192e-26,-1.30516226947839e-33,1.00000000000001,0,-124.087163549372,9133.14790780072
6.45,179700,181740.331332678,1.00000000000001,-2.01994908158405e-26,4.97388769419532e-34,1.00000000000001,0,-120.008758053835,9124.09949969047
6.5,179700,181598.769866607,1.00000000000003,3.83646705268105e-26,-4.23934731741541e-34,1.00000000000003,0,-115.790889596105,9115.8446307656
6.55,179700,181457.442801026,0.999999999999963,-2.26308423709215e-26,-4.70856950095843e-33,0.999999999999963,0,-111.417722887734,9108.27339856993
6.6,179700,181316.349663693,1.00000000000002,-3.37720661126494e-26,-9.45822908013674e-33,1.00000000000002,0,-106.870197395385,9101.29493793256
6.65,179700,181175.489983601,1,-2.99186426066687e-26,-7.44039695938255e-33,1,0,-102.125026149073,9094.83341690824
6.7,179700,181034.863290971,0.999999999999997,3.52990734917552e-26,1.58351441225814e-33,0.999999999999997,0,-97.1532557028997,9088.82498338753
6.75,179700,180894.469117247,1.00000000000002,1.1332470296975e-25,1.03034475708314e-32,1.00000000000002,0,-91.9181264396847,9083.21539936191
6.8,179700,180754.306995095,1,-2.62497016062585e-25,3.71304085316265e-32,1,0,-86.3717666863021,9077.95817320815
6.85,179700,180614.376458396,0.999999999999986,-2.24344069556482e-25,1.66162974375569e-32,0.999999999999986,0,-80.4498347982189,9073.01304492086
6.9,179700,180474.677042247,0.999999999999997,3.16579762848777e-25,1.98716920216858e-32,0.999999999999997,0,-74.062297895598,9068.34469986163
6.95,179700,180335.20828295,1,-2.19622206932742e-25,-1.91152811194018e-32,1,0,-67.076275352538,9063.921573166
7,179700,180195.969718017,0.999999999999962,1.75679975169005e-27,-2.13279597401018e-32,0.999999999999962,0,-59.2805586706825,9059.71451942951
7.05,179700,180056.96088616,1.00000000000001,1.41196293967021e-25,5.67873717574537e-32,1.00000000000001,0,-50.3000816184136,9055.69477965419
7.1,179700,179918.181327289,0.999999999999988,-3.39914807651811e-25,3.79530937536199e-33,0.999999999999988,0,-39.3315129875201,9051.82907972101
7.15,179700,179779.630582509,1,-5.08745487586335e-25,1.01373199427597e-32,1,0,-23.7653995981401,9048.05646106908
7.2,179700,179641.308194116,0.999999855183246,1.44816756785364e-07,1.64006849841022e-33,1,20.4064305247184,0,9044.14615989288
7.25,179700,179503.213705592,0.999999721255622,2.78744397535416e-07,6.02760519469599e-32,1.00000000000002,37.3722021468406,0,9040.78519363504
7.3,179700,179365.346661604,0.999999618803085,3.81196914033243e-07,-3.65692859580864e-32,0.999999999999999,48.744051708346,0,9037.59889313803
7.35,179700,179227.706607998,0.999999526124025,4.73875976197834e-07,8.2579569673185e-32,1,57.9165364614945,0,9034.55149491391
7.4,179700,179090.293091797,0.999999437688991,5.62311013522944e-07,-2.69904376160785e-32,1,65.815719172568,0,9031.62648459646
7.45,179700,178953.105661197,0.999999351173343,6.48826653330987e-07,8.41224358360212e-32,0.999999999999996,72.8569365520683,0,9028.81205094261
7.5,179700,178816.143865561,0.999999265376228,7.34623786920784e-07,-9.8571121190281e-32,1.00000000000002,79.2691471019308,0,9026.09859344743
7.55,179700,178679.40725542,0.99999917959944,8.20400573906565e-07,2.36643504242595e-31,1.00000000000001,85.1944943896492,0,9023.47789533411
7.6,179700,178542.895382466,0.999999093404286,9.06595714960184e-07,1.99543140069237e-31,1,90.7284152350725,0,9020.94274495235
7.65,179700,178406.607799548,0.999999006499379,9.93500620767374e-07,-2.5327394020169e-32,1,95.9386658567707,0,9018.48672250094
7.7,179700,178270.544060673,0.99999891868283,1.08131717041829e-06,-1.48572444438283e-31,1,100.875409573891,0,9016.10406163026
7.75,179700,178134.703720996,0.999998829810072,1.1701899372124e-06,3.3086570457354e-32,1.00000000000001,105.577018527405,0,9013.78955056777
7.8,179700,177999.086336821,0.999998739774696,1.26022530431057e-06,2.49770237833049e-31,1,110.073625003521,0,9011.53845673865
7.85,179700,177863.691465598,0.999998648496627,1.35150336023255e-06,-7.22178007010092e-32,0.999999999999988,114.389405374383,0,9009.34646671947
7.9,179700,177728.518665915,0.9999985559144,1.44408559635396e-06,1.42834413837838e-32,0.999999999999996,118.544109215093,0,9007.20963693464
7.95,179700,177593.567497499,0.999998461979946,1.53802004824127e-06,3.68131754546172e-32,0.999999999999994,122.554117817926,0,9005.12435232737
8,179700,177458.837521211,0.999998366655172,1.63334482410456e-06,-1.60740851365739e-31,0.999999999999996,126.433197886295,0,9003.08729115983
8.05,179700,177324.328299041,0.99999826990941,1.73009058083271e-06,3.9149566138775e-32,0.999999999999991,130.193051294471,0,9001.0953947136
8.1,179700,177190.039394107,0.999998171717706,1.82828229670378e-06,-7.8044638889866e-33,1,133.843724561443,0,8999.14584096375
8.15,179700,177055.970370652,0.999998072059437,1.92794056110501e-06,-9.48694795201084e-33,0.999999999999998,137.39391946243,0,8997.23602155904
8.2,179700,176922.120794035,0.999997970917467,2.02908252784862e-06,-1.42995239520333e-31,0.999999999999994,140.851232477567,0,8995.36352156836
6.2,179720,182451.671285486,1,-2.22843006477507e-27,6.8076981205562e-32,1,0,-138.741579034885,9271.51997559432
6.25,179720,182308.930689984,1,-2.04288198973506e-27,-7.28982170500264e-32,1,0,-135.091851483422,9249.38277794955
6.3,179720,182166.426874784,0.999999999999993,-9.31620437942734e-28,7.15974730685286e-32,0.999999999999993,0,-131.344354005422,9230.07680020719
6.35,179720,182024.15936143,1.00000000000001,4.28080952152217e-28,-6.82607819855562e-32,1.00000000000001,0,-127.490467265616,9213.0750628399
6.4,179720,181882.127672714,1,-6.57688008306587e-27,2.96908952298403e-33,1,0,-123.520235560598,9197.97330231033
6.45,179720,181740.331332678,1.00000000000001,-1.24226868517419e-26,5.82595453125999e-33,1.00000000000001,0,-119.42205778956,9184.45618758218
6.5,179720,181598.769866607,1,-4.29072395050057e-26,6.22094947672836e-34,1,0,-115.182280025059,9172.27410728223
6.55,179720,181457.442801026,1,3.86514477014665e-26,2.47070663876883e-33,1,0,-110.784648451203,9161.22685769669
6.6,179720,181316.349663693,1,-1.16526970871565e-26,8.13318451474551e-33,1,0,-106.20955931733,9151.15194789376
6.65,179720,181175.489983601,0.999999999999996,3.63220201826123e-26,6.9995622761151e-33,0.999999999999996,0,-101.43300549886,9141.91606133337
6.7,179720,181034.863290971,0.999999999999998,-9.90775758695503e-26,-1.13903464140666e-33,0.999999999999998,0,-96.4250546862652,9133.40871596129
6.75,179720,180894.469117247,1,-3.07002609772055e-25,4.15937630496598e-33,1,0,-91.1475764034949,9125.53747902987
6.8,179720,180754.306995095,0.999999999999993,-1.60839835494351e-25,5.30548020714166e-33,0.999999999999993,0,-85.5507079721113,9118.22429226056
6.85,179720,180614.376458396,1,-3.87237211089728e-26,-1.87582834505668e-32,1,0,-79.5670818275645,9111.40258857817
6.9,179720,180474.677042247,1,-4.52231389245063e-25,2.86550828413809e-32,1,0,-73.1017906625542,9105.01495376416
6.95,179720,180335.20828295,0.999999999999996,-1.59876190060935e-25,-2.33749525615282e-33,0.999999999999996,0,-66.0134681728319,9099.0111049904
7,179720,180195.969718017,0.999999999999994,6.52432434365878e-25,-1.9963592411683e-32,0.999999999999994,0,-58.074431012592,9093.34588071341
7.05,179720,180056.96088616,1.00000000000001,6.66412705807594e-25,3.59330524888756e-32,1.00000000000001,0,-48.8718420729525,9087.9765509727
7.1,179720,179918.181327289,1,-1.22563838879058e-24,1.32053791165098e-32,1,0,-37.4864066816951,9082.85678967146
7.15,179720,179779.630582509,0.999999999999995,8.45042918534242e-26,1.1091670146576e-32,0.999999999999995,0,-20.5660211246321,9077.90551902123
7.2,179720,179641.308194116,0.999999840844825,1.59155178714479e-07,3.14529084765157e-32,1,23.6294512314561,0,9072.95089428279
7.25,179720,179503.213705592,0.999999720156029,2.79843971736884e-07,-8.83516210910813e-32,1,39.2263357709225,0,9068.58372173026
7.3,179720,179365.346661604,0.999999621991964,3.78008038622222e-07,-2.91253543683191e-33,1,50.1806901905944,0,9064.44819930736
7.35,179720,179227.706607998,0.999999530965352,4.69034646286141e-07,-1.60048063810377e-32,0.999999999999998,59.1315419507626,0,9060.50881093545
7.4,179720,179090.293091797,0.999999442722798,5.57277200622473e-07,4.94848253830668e-33,0.999999999999999,66.8880984560376,0,9056.74483996278
7.45,179720,178953.105661197,0.999999355388439,6.4461155725456e-07,-6.82766878222864e-32,0.999999999999996,73.8277494987592,0,9053.14018645843
7.5,179720,178816.143865561,0.999999267988789,7.32011196039624e-07,1.50122821690687e-31,0.999999999999985,80.1629305998155,0,9049.68127966113
7.55,179720,178679.40725542,0.999999179960859,8.20039144542163e-07,-5.50836799121223e-32,1,86.0272852211115,0,9046.35630128474
7.6,179720,178542.895382466,0.999999090954806,9.0904516809612e-07,5.44827927467568e-32,0.999999999999974,91.5113721224354,0,9043.15478970339
7.65,179720,178406.607799548,0.999999000742135,9.99257867471139e-07,-7.78891151529472e-32,1,96.6799217615739,0,9040.06739450139
7.7,179720,178270.544060673,0.99999890916756,1.09083243702131e-06,2.01579970828307e-32,0.999999999999997,101.581107944604,0,9037.08570425364
7.75,179720,178134.703720996,0.999998816122597,1.18387739418924e-06,2.66199199860227e-31,0.999999999999992,106.251933841752,0,9034.20211602846
7.8,179720,177999.086336821,0.999998721529555,1.27847043868752e-06,1.27350081780919e-31,0.999999999999994,110.721554790062,0,9031.40973157143
7.85,179720,177863.691465598,0.999998625331682,1.37466830120338e-06,1.45524267560446e-31,0.999999999999983,115.013428805788,0,9028.70227211256
7.9,179720,177728.518665915,0.999998527486951,1.47251308955536e-06,9.07339619702375e-32,1.00000000000004,119.146763882669,0,9026.07400696602
7.95,179720,177593.567497499,0.999998427963493,1.57203650404694e-06,-1.45598494798521e-31,0.999999999999998,123.137524251951,0,9023.51969280273
8,179720,177458.837521211,0.999998326737301,1.67326270575059e-06,2.91553987265878e-32,1.00000000000001,126.999149538431,0,9021.03452147424
8.05,179720,177324.328299041,0.999998223789676,1.77621031246081e-06,-1.26239324182588e-31,0.999999999999988,130.743081011408,0,9018.61407478528
8.1,179720,177190.039394107,0.999998119106196,1.88089381058409e-06,2.10554397374565e-31,1.00000000000001,134.379154644731,0,9016.25428506676
8.15,179720,177055.970370652,0.999998012675443,1.98732457024128e-06,1.09902262545407e-31,1.00000000000001,137.915900010347,0,9013.95140060263
8.2,179720,176922.120794035,0.999997904488413,2.09551158379011e-06,-1.22476710138283e-31,0.999999999999997,141.36077119565,0,9011.70195520036
6.2,179740,182451.671285486,1.00000000000001,-1.24625298840851e-27,8.08723431974693e-32,1.00000000000001,0,-138.236147737783,9394.52789736126
6.25,179740,182308.930689984,1.00000000000001,1.88096175945671e-28,-6.54896317641043e-32,1.00000000000001,0,-134.572344011051,9359.19816310765
6.3,179740,182166.426874784,1,2.03292123164927e-27,1.21410577248557e-31,1,0,-130.809585317611,9329.05651891736
6.35,179740,182024.15936143,0.999999999999997,-1.55072209094372e-28,-1.95224705396968e-31,0.999999999999997,0,-126.93907424933,9303.01782562183
6.4,179740,181882.127672714,0.999999999999995,2.75380214241642e-27,-4.11819786098651e-32,0.999999999999995,0,-122.950637110182,9280.27930610946
6.45,179740,181740.331332678,1.00000000000002,3.12489829249643e-27,-4.77882027985045e-32,1.00000000000002,0,-118.832402585001,9260.23428356053
6.5,179740,181598.769866607,0.999999999999995,-1.48809092891009e-27,-2.93232936698516e-32,0.999999999999995,0,-114.570377031723,9242.41571299924
6.55,179740,181457.442801026,0.999999999999994,-1.17546211233832e-26,1.82528313055826e-32,0.999999999999994,0,-110.147872595425,9226.45815206587
6.6,179740,181316.349663693,1,-3.08737171552205e-26,-7.70902886860493e-33,1,0,-105.544720560024,9212.07150539934
6.65,179740,181175.489983601,0.999999999999994,5.6061926253285e-26,-7.47121451804744e-33,0.999999999999994,0,-100.736162298262,9199.02249358891
6.7,179740,181034.863290971,1,2.11464577706016e-26,-3.20237512836134e-33,1,0,-95.6912399497517,9187.12131164339
6.75,179740,180894.469117247,0.999999999999995,8.46673703113871e-26,-1.26822538196031e-32,0.999999999999995,0,-90.3703798676547,9176.21184535667
6.8,179740,180754.306995095,0.999999999999993,3.12307292566582e-25,1.17614826044396e-33,0.999999999999993,0,-84.7216108708994,9166.16436673521
6.85,179740,180614.376458396,1,4.77582676801091e-25,-1.78962754655457e-33,1,0,-78.6743367620801,9156.8699724315
6.9,179740,180474.677042247,1,-3.75940321547217e-25,3.93227630276139e-35,1,0,-72.1283979607504,9148.23623690628
6.95,179740,180335.20828295,1.00000000000001,-7.52918415099653e-25,-3.25097629614826e-33,1.00000000000001,0,-64.9331611273501,9140.18365385306
7,179740,180195.969718017,1.00000000000001,-1.55962307069831e-26,3.18116734605433e-34,1.00000000000001,0,-56.8425950345892,9132.64240174471
7.05,179740,180056.96088616,1,1.39604611154018e-24,1.31558942911268e-32,1,0,-47.4004415492505,9125.5485412584
7.1,179740,179918.181327289,0.999999999999992,-4.5733129738499e-25,-4.08532579841063e-32,0.999999999999992,0,-35.5454587196942,9118.83626309856
7.15,179740,179779.630582509,0.999999999999998,2.04479630845183e-24,1.21732670442344e-32,0.999999999999998,0,-16.7664669034228,9112.39288768132
7.2,179740,179641.308194116,0.999999824897198,1.75102779277444e-07,1.8521463214805e-33,0.999999999999977,26.463056144709,0,9106.12443392679
