-0.733176693139625,-0.730822273101709,-0.728459125404735,-0.726087278269993,-0.723706760022664,-0.721317599091482,-0.718919824008393,-0.716513463408216,-0.714098546028301,-0.711675100708183,-0.709243156389242,-0.706802742114354,-0.704353887027546,-0.701896620373647,-0.699430971497938,-0.696956969845804,-0.694474644962379,-0.691984026492198,-0.689485144178839,-0.686978027864566,-0.684462707489979,-0.681939213093651,-0.679407574811773,-0.676867822877789,-0.674319987622043,-0.671764099471407,-0.669200188948926,-0.666628286673449,-0.664048423359265,-0.661460629815734,-0.658864936946923,-0.656261375751233,-0.653649977321032,-0.651030772842282,-0.648403793594164,-0.64576907094871,-0.643126636370426,-0.640476521415914,-0.637818757733496,-0.635153377062842,-0.632480411234579,-0.629799892169924,-0.627111851880292,-0.624416322466922,-0.621713336120486,-0.619002925120713,-0.616285121835996,-0.613559958723009,-0.610827468326319,-0.608087683277997,-0.60534063629723,-0.602586360189927,-0.59982488784833,-0.597056252250619,-0.594280486460522,-0.591497623626914,-0.588707696983427,-0.585910739848049,-0.583106785622731,-0.580295867792981,-0.577478019927472,-0.574653275677634,-0.571821668777256,-0.568983233042085,-0.566138002369415,-0.563286010737691,-0.560427292206097,-0.557561880914152,-0.554689811081302,-0.551811117006509,-0.548925833067845,-0.546033993722079,-0.543135633504267,-0.540230787027339,-0.537319488981684,-0.534401774134739,-0.531477677330571,-0.528547233489462,-0.525610477607492,-0.522667444756121,-0.51971817008177,-0.516762688805401,-0.513801036222098,-0.510833247700644,-0.507859358683097,-0.50487940468437,-0.501893421291806,-0.498901444164752,-0.495903509034133,-0.492899651702028,-0.489889908041237,-0.486874313994859,-0.483852905575859,-0.480825718866638,-0.477792790018603,-0.474754155251734,-0.471709850854156,-0.468659913181697,-0.465604378657464,-0.462543283771399,-0.459476665079851,-0.456404559205131,-0.453327002835083,-0.450244032722641,-0.447155685685391,-0.444061998605131,-0.440963008427434,-0.437858752161199,-0.434749266878219,-0.431634589712729,-0.42851475786097,-0.42538980858074,-0.42225977919095,-0.419124707071179,-0.41598462966123,-0.412839584460678,-0.409689609028424,-0.40653474098225,-0.403375017998363,-0.400210477810952,-0.397041158211733,-0.393867097049498,-0.390688332229667,-0.387504901713828,-0.384316843519291,-0.381124195718629,-0.377926996439227,-0.374725283862824,-0.371519096225057,-0.368308471815007,-0.365093448974739,-0.361874066098844,-0.358650361633985,-0.355422374078431,-0.352190141981603,-0.34895370394361,-0.345713098614789,-0.342468364695246,-0.339219540934389,-0.335966666130471,-0.33270977913012,-0.329448918827881,-0.326184124165749,-0.322915434132703,-0.319642887764241,-0.316366524141918,-0.313086382392871,-0.30980250168936,-0.306514921248293,-0.303223680330763,-0.299928818241579,-0.296630374328792,-0.293328387983229,-0.290022898638022,-0.286713945768137,-0.283401568889902,-0.280085807560534,-0.27676670137767,-0.273444289978891,-0.27011861304125,-0.266789710280797,-0.263457621452106,-0.260122386347801,-0.256784044798079,-0.253442636670233,-0.250098201868181,-0.246750780331984,-0.243400412037372,-0.240047136995267,-0.236690995251302,-0.233332026885345,-0.229970272011023,-0.226605770775237,-0.223238563357687,-0.219868689970392,-0.216496190857206,-0.213121106293344,-0.209743476584892,-0.206363342068335,-0.202980743110069,-0.199595720105921,-0.196208313480669,-0.192818563687552,-0.189426511207796,-0.186032196550125,-0.182635660250277,-0.179236942870524,-0.175836084999182,-0.172433127250133,-0.169028110262333,-0.16562107469933,-0.16221206124878,-0.158801110621961,-0.155388263553279,-0.151973560799795,-0.148557043140727,-0.145138751376968,-0.141718726330597,-0.138297008844393,-0.134873639781348,-0.131448660024174,-0.128022110474821,-0.124594032053987,-0.121164465700624,-0.117733452371456,-0.114301033040488,-0.110867248698514,-0.107432140352629,-0.103995749025741,-0.10055811575608,-0.097119281596706,-0.0936792876150204,-0.0902381748922771,-0.0867959845230887,-0.0833527576149381,-0.0799085352876868,-0.076463358673083,-0.0730172689142728,-0.0695703071653058,-0.0661225145906457,-0.0626739323646785,-0.0592246016712196,-0.0557745637030233,-0.0523238596612904,-0.0488725307551762,-0.0454206182012975,-0.0419681632232421,-0.038515207051075,-0.0350617909208472,-0.0316079560741014,-0.0281537437573824,-0.0246991952217414,-0.0212443517222455,-0.0177892545174844,-0.0143339448690771,-0.01087846404118,-0.00742285329999413,-0.00396715391327081,-0.000511407149821662,0.0029443457209777,0.00640006342967696,0.00985570470724726,0.0133112282855716,0.0167665928979387,0.020221757279536,0.023676680167942,0.0271313203036188,0.0305856364304059,0.0340395872960116,0.0374931316525064,0.0409462282568159,0.0443988358712118,0.0478509132638068,0.0513024192090441,0.0547533124881929,0.0582035518898377,0.0616530962103723,0.0651019042544916,0.0685499348356828,0.0719971467767178,0.0754434989101456,0.0788889500787819,0.0823334591362033,0.0857769849472366,0.0892194863884508,0.0926609223486482,0.0961012517293558,0.099540433445315,0.102978426424973,0.106415189610974,0.109850681960647,0.1132848624465,0.116717690056706,0.120149123795593,0.123579122684139,0.127007645760453,0.130434652080272,0.133860100717443,0.13728395076442,0.140706161332742,0.144126691553532,0.147545500577977,0.150962547577821,0.154377791745848,0.157791192296375,0.161202708465734,0.164612299512761,0.168019924719282,0.171425543390601,0.174829114855982,0.17823059846914,0.181629953608722,0.185027139678793,0.188422116109325,0.191814842356674,0.19520527790407,0.1985933822621,0.201979114969189,0.205362435592085,0.208743303726344,0.212121678996807,0.215497521058088,0.218870789595051,0.222241444323296,0.225609444989635,0.228974751372578,0.232337323282809,0.235697120563669,0.239054103091633,0.242408230776792,0.24575946356333,0.249107761430001,0.252453084390611,0.25579539249449,0.259134645826974,0.262470804509881,0.265803828701984,0.269133678599489,0.272460314436512,0.27578369648555,0.279103785057958,0.282420540504424,0.28573392321544,0.289043893621775,0.292350412194951,0.295653439447709,0.298952935934488,0.302248862251891,0.305541179039155,0.308829846978626,0.312114826796223,0.31539607926191,0.318673565190165,0.321947245440446,0.325217080917659,0.328483032572626,0.331745061402551,0.335003128451484,0.338257194810788,0.341507221619603,0.344753170065312,0.347995001384001,0.351232676860924,0.354466157830966,0.357695405679102,0.360920381840863,0.364141047802789,0.367357365102899,0.37056929533114,0.373776800129854,0.37697984119423,0.380178380272764,0.383372379167719,0.386561799735575,0.389746603887488,0.392926753589745,0.396102210864217,0.399272937788813,0.402438896497935,0.405600049182925,0.408756358092522,0.41190778553331,0.415054293870168,0.418195845526722,0.421332402985789,0.424463928789831,0.427590385541396,0.430711735903572,0.433827942600425,0.436938968417449,0.440044776202011,0.443145328863791,0.446240589375228,0.44933052077196,0.452415086153269,0.455494248682516,0.458567971587587,0.461636218161328,0.464698951761984,0.46775613581364,0.470807733806652,0.473853709298088,0.47689402591216,0.479928647340661,0.482957537343396,0.485980659748617,0.488997978453455,0.492009457424348,0.495015060697474,0.498014752379181,0.501008496646415,0.503996257747146,0.506978000000798,0.509953687798672,0.512923285604373,0.515886757954237,0.518844069457747,0.521795184797964,0.524740068731944,0.527678686091159,0.53061100178192,0.533536980785792,0.536456588160016,0.539369789037922,0.542276548629352,0.545176832221067,0.54807060517717,0.550957832939513,0.553838481028113,0.556712515041562,0.559579900657442,0.562440603632728,0.565294589804204,0.568141825088866,0.57098227548433,0.573815907069241,0.576642686003674,0.579462578529541,0.582275550970993,0.585081569734822,0.587880601310864,0.590672612272395,0.593457569276535,0.596235439064644,0.599006188462718,0.601769784381788,0.604526193818313,0.607275383854574,0.610017321659068,0.612751974486902,0.615479309680178,0.618199294668392,0.620911896968814,0.62361708418688,0.626314824016582,0.629005084240848,0.631687832731929,0.634363037451784,0.637030666452461,0.63969068787648,0.642343069957211,0.644987781019257,0.647624789478828,0.650254063844122,0.652875572715699,0.655489284786855,0.658095168844,0.660693193767027,0.663283328529683,0.665865542199943,0.668439803940377,0.671006083008519,0.673564348757236,0.676114570635088,0.6786567181867,0.681190761053121,0.68371666897219,0.686234411778893,0.688743959405728,0.69124528188306,0.693738349339483,0.696223132002173,0.698699600197244,0.701167724350106,0.703627474985813,0.70607882272942,0.70852173830633,0.710956192542645,0.713382156365515,0.715799600803483,0.718208496986836,0.720608816147942,0.723000529621602,0.725383608845386,0.727758025359975,0.730123750809506,0.732480756941903,0.734829015609222,0.737168498767979,0.739499178479493,0.741821026910214,0.744134016332058,0.746438119122738,0.748733307766092,0.751019554852413,0.753296833078778,0.75556511524937,0.757824374275807,0.760074583177463,0.76231571508179,0.764547743224641,0.766770640950588,0.768984381713241,0.771188939075562,0.773384286710187,0.775570398399736,0.777747248037125,0.779914809625883,0.782073057280455,0.784221965226518,0.786361507801287,0.788491659453817,0.790612394745316,0.792723688349441,0.794825515052606,0.796917849754279,0.799000667467287,0.801073943318109,0.803137652547175,0.805191770509162,0.80723627267329,0.809271134623612,0.811296332059306,0.813311840794968,0.815317636760897,0.817313696003386,0.819299994685004,0.821276509084884,0.823243215599008,0.825200090740481,0.827147111139822,0.829084253545234,0.831011494822886,0.832928811957191,0.834836182051076,0.836733582326259,0.838620990123519,0.840498382902971,0.842365738244327,0.844223033847173,0.846070247531227,0.84790735723661,0.849734341024108,0.85155117707543,0.853357843693475,0.855154319302586,0.856940582448811,0.858716611800155,0.860482386146842,0.862237884401559,0.863983085599715,0.86571796889969,0.86744251358308,0.869156699054949,0.870860504844075,0.872553910603189,0.874236896109224,0.875909441263553,0.877571526092233,0.879223130746238,0.880864235501699,0.88249482076014,0.884114867048712,0.885724355020424,0.887323265454376,0.888911579255986,0.890489277457221,0.892056341216822,0.893612751820528,0.895158490681302,0.896693539339551,0.898217879463346,0.899731492848644,0.901234361419501,0.902726467228293,0.904207792455925,0.905678319412047,0.907138030535266,0.908586908393353,0.910024935683453,0.91145209523229,0.912868369996375,0.914273743062207,0.915668197646475,0.917051717096261,0.918424284889235,0.919785884633855,0.921136500069564,0.92247611506698,0.923804713628092,0.925122279886449,0.926428798107351,0.927724252688038,0.929008628157872,0.930281909178526,0.931544080544166,0.932795127181631,0.934035034150615,0.935263786643844,0.936481369987254,0.937687769640167,0.938882971195461,0.940066960379745,0.941239723053531,0.942401245211397,0.943551512982162,0.944690512629046,0.945818230549834,0.946934653277042,0.948039767478076,0.949133559955391,0.950216017646649,0.951287127624873,0.952346877098606,0.953395253412059,0.954432244045264,0.955457836614225,0.956472018871063,0.957474778704166,0.958466104138328,0.959445983334898,0.960414404591918,0.961371356344263,0.962316827163781,0.963250805759427,0.964173280977399,0.965084241801272,0.965983677352127,0.966871576888685,0.967747929807431,0.968612725642743,0.969465954067018,0.970307604890791,0.971137668062862,0.971956133670413,0.972762991939126,0.973558233233302,0.974341848055974,0.975113827049022,0.975874160993282,0.97662284080866,0.977359857554238,0.97808520242838,0.978798866768841,0.979500842052865,0.980191119897292,0.980869692058652,0.981536550433272,0.982191687057365,0.982835094107128,0.983466763898836,0.984086688888934,0.984694861674125,0.98529127499146,0.985875921718425,0.986448794873025,0.987009887613868,0.987559193240248,0.98809670519222,0.988622417050687,0.989136322537467,0.989638415515374,0.990128689988292,0.990607140101242,0.991073760140456,0.991528544533442,0.991971487849053,0.992402584797551,0.992821830230672,0.993229219141682,0.993624746665444,0.994008408078471,0.994380198798984,0.994740114386967,0.995088150544219,0.995424303114407,0.995748568083115,0.996060941577891,0.996361419868293,0.996649999365937,0.996926676624535,0.99719144833994,0.997444311350181,0.997685262635508,0.997914299318421,0.998131418663707,0.998336618078475,0.998529895112181,0.998711247456666,0.998880672946173,0.999038169557382,0.999183735409431,0.999317368763936,0.999439068025014,0.999548831739303,0.999646658595979,0.999732547426768,0.999806497205965,0.999868507050444,0.999918576219668,0.999956704115699,0.999982890283203,0.999997134409459,0.999999436324362,0.999989796000419,0.999968213552759,0.999934689239124,0.99988922345987,0.99983181675796,0.99976246981896,0.999681183471028,0.999587958684904,0.999482796573903,0.999365698393897,0.999236665543299,0.999095699563053,0.998942802136608,0.998777975089904,0.998601220391345,0.99841254015178,0.998211936624474,0.997999412205083,0.997774969431627,0.997538610984457,0.997290339686222,0.99703015850184,0.996758070538458,0.996474079045418,0.996178187414215,0.995870399178461,0.995550718013838,0.995219147738056,0.99487569231081,0.994520355833729,0.994153142550328,0.993774056845958,0.993383103247755,0.992980286424581,0.992565611186974,0.992139082487088,0.991700705418633,0.991250485216815,0.990788427258276,0.990314537061025,0.989828820284374,0.989331282728873,0.988821930336238,0.988300769189279,0.987767805511831,0.987223045668678,0.986666496165475,0.986098163648673,0.985518054905438,0.984926176863572,0.984322536591428,0.983707141297825,0.983079998331966,0.982441115183345,0.981790499481664,0.981128158996732,0.980454101638385,0.979768335456379,0.979070868640304,0.978361709519479,0.977640866562856,0.97690834837892,0.976164163715581,0.975408321460077,0.974640830638862,0.973861700417498,0.97307094010055,0.972268559131473,0.971454567092496,0.970628973704513,0.969791788826963,0.968943022457713,0.968082684732939,0.967210785927006,0.966327336452344,0.965432346859323,0.964525827836128,0.963607790208633,0.962678244940268,0.961737203131891,0.960784676021655,0.959820674984871,0.958845211533878,0.957858297317899,0.956859944122906,0.955850163871479,0.954828968622661,0.953796370571816,0.952752382050484,0.951697015526232,0.950630283602507,0.949552199018483,0.94846277464891,0.947362023503963,0.946249958729082,0.945126593604817,0.943991941546671,0.942846016104936,0.941688830964537,0.940520399944862,0.939340736999602,0.938149856216581,0.936947771817589,0.935734498158214,0.934510049727668,0.933274441148615,0.932027687176996,0.930769802701853,0.929500802745151,0.928220702461599,0.926929517138469,0.925627262195414,0.924313953184282,0.922989605788932,0.921654235825045,0.920307859239937,0.918950492112368,0.917582150652351,0.916202851200954,0.91481261023011,0.913411444342419,0.911999370270947,0.91057640487903,0.90914256516007,0.907697868237334,0.906242331363746,0.904775971921685,0.903298807422776,0.90181085550768,0.900312133945884,0.89880266063549,0.897282453602997,0.895751531003093,0.89420991111843,0.892657612359412,0.891094653263971,0.88952105249735,0.887936828851874,0.886342001246732,0.884736588727747,0.883120610467149,0.881494085763348,0.8798570340407,0.87820947484928,0.876551427864644,0.874882912887596,0.873203949843952,0.871514558784301,0.869814759883765,0.868104573441761,0.866384019881756,0.864653119751021,0.862911893720393,0.861160362584019,0.859398547259114,0.857626468785711,0.855844148326404,0.854051607166103,0.852248866711775,0.850435948492188,0.848612874157658,0.846779665479785,0.844936344351198,0.843082932785291,0.841219452915959,0.839345926997338,0.837462377403532,0.835568826628355,0.833665297285054,0.831751812106045,0.829828393942637,0.827895065764763,0.825951850660702,0.823998771836806,0.822035852617223,0.820063116443615,0.818080586874882,0.81608828758688,0.814086242372136,0.812074475139565,0.810053009914186,0.808021870836833,0.805981082163867,0.803930668266889,0.801870653632443,0.799801062861732,0.797721920670316,0.795633251887821,0.793535081457644,0.791427434436651,0.789310335994881,0.787183811415241,0.785047886093213,0.782902585536539,0.780747935364927,0.778583961309738,0.776410689213681,0.774228145030505,0.772036354824689,0.769835344771131,0.767625141154832,0.765405770370586,0.763177258922666,0.760939633424501,0.758692920598366,0.756437147275055,0.754172340393569,0.751898527000787,0.749615734251147,0.747323989406321,0.745023319834889,0.742713753012011,0.740395316519102,0.7380680380435,0.735731945378135,0.733387066421201,0.731033429175816,0.728671061749696,0.726299992354813,0.723920249307059,0.72153186102591,0.719134856034085,0.716729262957207,0.71431511052346,0.711892427563244,0.709461243008834,0.707021585894033,0.704573485353826,0.70211697062403,0.699652071040948,0.697178816041015,0.694697235160451,0.692207358034904,0.689709214399097,0.687202834086475,0.684688247028849,0.682165483256033,0.679634572895492,0.677095546171981,0.674548433407178,0.67199326501933,0.669430071522885,0.666858883528131,0.664279731740825,0.661692646961831,0.659097660086751,0.656494802105556,0.653884104102215,0.651265597254324,0.648639312832735,0.646005282201181,0.643363536815905,0.640714108225277,0.638057028069424,0.635392328079851,0.632720040079058,0.630040195980166,0.627352827786531,0.624657967591363,0.621955647577345,0.619245900016246,0.616528757268537,0.613804251783004,0.611072416096361,0.608333282832859,0.605586884703902,0.60283325450765,0.600072425128632,0.597304429537349,0.594529300789884,0.591747072027508,0.588957776476278,0.586161447446647,0.583358118333064,0.580547822613573,0.577730593849415,0.574906465684629,0.572075471845646,0.569237646140891,0.566393022460373,0.563541634775289,0.560683517137611,0.55781870367968,0.554947228613802,0.552069126231839,0.549184430904795,0.546293177082411,0.543395399292749,0.540491132141784,0.537580410312987,0.534663268566914,0.531739741740786,0.52880986474808,0.525873672578106,0.522931200295593,0.519982483040266,0.51702755602643,0.514066454542552,0.51109921395083,0.508125869686782,0.505146457258814,0.502161012247802,0.499169570306663,0.496172167159931,0.493168838603331,0.49015962050335,0.487144548796808
