system,state,frequency_hz,kx_over_k0,normalized_power_db
ideal_infinite,2,180000.1,0.2041666666666666,-60.0
ideal_infinite,2,180000.1,0.20625000000000004,-60.0
ideal_infinite,2,180000.1,0.20833333333333326,-60.0
ideal_infinite,2,180000.1,0.2104166666666667,-60.0
ideal_infinite,2,180000.1,0.2124999999999999,-60.0
ideal_infinite,2,180000.1,0.21458333333333335,-60.0
ideal_infinite,2,180000.1,0.21666666666666656,-60.0
ideal_infinite,2,180000.1,0.21875,-60.0
ideal_infinite,2,180000.1,0.22083333333333321,-60.0
ideal_infinite,2,180000.1,0.22291666666666665,-60.0
ideal_infinite,2,180000.1,0.2250000000000001,-60.0
ideal_infinite,2,180000.1,0.2270833333333333,-60.0
ideal_infinite,2,180000.1,0.22916666666666674,-59.83380602787924
ideal_infinite,2,180000.1,0.23124999999999996,-59.25602230201594
ideal_infinite,2,180000.1,0.2333333333333334,-58.844254706089714
ideal_infinite,2,180000.1,0.2354166666666666,-58.57790230747874
ideal_infinite,2,180000.1,0.23750000000000004,-58.443358174700926
ideal_infinite,2,180000.1,0.23958333333333326,-58.432053892845246
ideal_infinite,2,180000.1,0.2416666666666667,-58.539369791305575
ideal_infinite,2,180000.1,0.2437499999999999,-58.764092092483644
ideal_infinite,2,180000.1,0.24583333333333335,-59.10827464447468
ideal_infinite,2,180000.1,0.24791666666666656,-59.5774708459212
ideal_infinite,2,180000.1,0.25,-60.0
ideal_infinite,2,180000.1,0.2520833333333332,-60.0
ideal_infinite,2,180000.1,0.25416666666666665,-60.0
ideal_infinite,2,180000.1,0.2562500000000001,-60.0
ideal_infinite,2,180000.1,0.2583333333333333,-60.0
ideal_infinite,2,180000.1,0.26041666666666674,-60.0
ideal_infinite,2,180000.1,0.26249999999999996,-60.0
ideal_infinite,2,180000.1,0.2645833333333334,-60.0
ideal_infinite,2,180000.1,0.2666666666666666,-60.0
ideal_infinite,2,180000.1,0.26875000000000004,-60.0
ideal_infinite,2,180000.1,0.27083333333333326,-60.0
ideal_infinite,2,180000.1,0.2729166666666667,-60.0
ideal_infinite,2,180000.1,0.2749999999999999,-60.0
ideal_infinite,2,180000.1,0.27708333333333335,-60.0
ideal_infinite,2,180000.1,0.27916666666666656,-60.0
ideal_infinite,2,180000.1,0.28125,-60.0
ideal_infinite,2,180000.1,0.2833333333333332,-60.0
ideal_infinite,2,180000.1,0.28541666666666665,-60.0
ideal_infinite,2,180000.1,0.2875000000000001,-60.0
ideal_infinite,2,180000.1,0.2895833333333333,-60.0
ideal_infinite,2,180000.1,0.29166666666666674,-60.0
ideal_infinite,2,180000.1,0.29374999999999996,-60.0
ideal_infinite,2,180000.1,0.2958333333333334,-60.0
ideal_infinite,2,180000.1,0.2979166666666666,-60.0
ideal_infinite,2,180000.1,0.30000000000000004,-60.0
ideal_infinite,2,180000.1,0.30208333333333326,-60.0
ideal_infinite,2,180000.1,0.3041666666666667,-60.0
ideal_infinite,2,180000.1,0.3062499999999999,-60.0
ideal_infinite,2,180000.1,0.30833333333333335,-60.0
ideal_infinite,2,180000.1,0.31041666666666656,-60.0
ideal_infinite,2,180000.1,0.3125,-60.0
ideal_infinite,2,180000.1,0.3145833333333332,-60.0
ideal_infinite,2,180000.1,0.31666666666666665,-60.0
ideal_infinite,2,180000.1,0.3187500000000001,-60.0
ideal_infinite,2,180000.1,0.3208333333333333,-60.0
ideal_infinite,2,180000.1,0.32291666666666674,-60.0
ideal_infinite,2,180000.1,0.32499999999999996,-60.0
ideal_infinite,2,180000.1,0.3270833333333334,-60.0
ideal_infinite,2,180000.1,0.3291666666666666,-60.0
ideal_infinite,2,180000.1,0.33125000000000004,-60.0
ideal_infinite,2,180000.1,0.33333333333333326,-60.0
ideal_infinite,2,180000.1,0.3354166666666667,-60.0
ideal_infinite,2,180000.1,0.3374999999999999,-60.0
ideal_infinite,2,180000.1,0.33958333333333335,-60.0
ideal_infinite,2,180000.1,0.34166666666666656,-60.0
ideal_infinite,2,180000.1,0.34375,-60.0
ideal_infinite,2,180000.1,0.3458333333333332,-60.0
ideal_infinite,2,180000.1,0.34791666666666665,-60.0
ideal_infinite,2,180000.1,0.3500000000000001,-60.0
ideal_infinite,2,180000.1,0.3520833333333333,-60.0
ideal_infinite,2,180000.1,0.35416666666666674,-60.0
ideal_infinite,2,180000.1,0.35624999999999996,-60.0
ideal_infinite,2,180000.1,0.3583333333333334,-60.0
ideal_infinite,2,180000.1,0.3604166666666666,-60.0
ideal_infinite,2,180000.1,0.36250000000000004,-60.0
ideal_infinite,2,180000.1,0.36458333333333326,-60.0
ideal_infinite,2,180000.1,0.3666666666666667,-60.0
ideal_infinite,2,180000.1,0.3687499999999999,-60.0
ideal_infinite,2,180000.1,0.37083333333333335,-60.0
ideal_infinite,2,180000.1,0.37291666666666656,-60.0
ideal_infinite,2,180000.1,0.375,-60.0
ideal_infinite,2,180000.1,0.3770833333333332,-60.0
ideal_infinite,2,180000.1,0.37916666666666665,-60.0
ideal_infinite,2,180000.1,0.38124999999999987,-60.0
ideal_infinite,2,180000.1,0.3833333333333333,-60.0
ideal_infinite,2,180000.1,0.38541666666666674,-60.0
ideal_infinite,2,180000.1,0.38749999999999996,-60.0
ideal_infinite,2,180000.1,0.3895833333333334,-60.0
ideal_infinite,2,180000.1,0.3916666666666666,-60.0
ideal_infinite,2,180000.1,0.39375000000000004,-60.0
ideal_infinite,2,180000.1,0.39583333333333326,-60.0
ideal_infinite,2,180000.1,0.3979166666666667,-60.0
ideal_infinite,2,180000.1,0.3999999999999999,-60.0
ideal_infinite,2,180000.1,0.40208333333333335,-60.0
ideal_infinite,2,180000.1,0.40416666666666656,-60.0
ideal_infinite,2,180000.1,0.40625,-60.0
ideal_infinite,2,180000.1,0.4083333333333332,-60.0
ideal_infinite,2,180000.1,0.41041666666666665,-60.0
ideal_infinite,2,180000.1,0.41249999999999987,-60.0
ideal_infinite,2,180000.1,0.4145833333333333,-60.0
ideal_infinite,2,180000.1,0.41666666666666674,-60.0
ideal_infinite,2,180000.1,0.41874999999999996,-60.0
ideal_infinite,2,180000.1,0.4208333333333334,-60.0
ideal_infinite,2,180000.1,0.4229166666666666,-60.0
ideal_infinite,2,180000.1,0.42500000000000004,-60.0
ideal_infinite,2,180000.1,0.42708333333333326,-60.0
ideal_infinite,2,180000.1,0.4291666666666667,-60.0
ideal_infinite,2,180000.1,0.4312499999999999,-60.0
ideal_infinite,2,180000.1,0.43333333333333335,-60.0
ideal_infinite,2,180000.1,0.43541666666666656,-60.0
ideal_infinite,2,180000.1,0.4375,-60.0
ideal_infinite,2,180000.1,0.4395833333333332,-60.0
ideal_infinite,2,180000.1,0.44166666666666665,-60.0
ideal_infinite,2,180000.1,0.44374999999999987,-60.0
ideal_infinite,2,180000.1,0.4458333333333333,-60.0
ideal_infinite,2,180000.1,0.44791666666666674,-60.0
ideal_infinite,2,180000.1,0.44999999999999996,-60.0
ideal_infinite,2,180000.1,0.4520833333333334,-60.0
ideal_infinite,2,180000.1,0.4541666666666666,-60.0
ideal_infinite,2,180000.1,0.45625000000000004,-60.0
ideal_infinite,2,180000.1,0.45833333333333326,-60.0
ideal_infinite,2,180000.1,0.4604166666666667,-60.0
ideal_infinite,2,180000.1,0.4624999999999999,-60.0
ideal_infinite,2,180000.1,0.46458333333333335,-60.0
ideal_infinite,2,180000.1,0.46666666666666656,-60.0
ideal_infinite,2,180000.1,0.46875,-60.0
ideal_infinite,2,180000.1,0.4708333333333332,-60.0
ideal_infinite,2,180000.1,0.47291666666666665,-60.0
ideal_infinite,2,180000.1,0.47499999999999987,-60.0
ideal_infinite,2,180000.1,0.4770833333333333,-60.0
ideal_infinite,2,180000.1,0.47916666666666674,-60.0
ideal_infinite,2,180000.1,0.48124999999999996,-60.0
ideal_infinite,2,180000.1,0.4833333333333334,-60.0
ideal_infinite,2,180000.1,0.4854166666666666,-60.0
ideal_infinite,2,180000.1,0.48750000000000004,-60.0
ideal_infinite,2,180000.1,0.48958333333333326,-60.0
ideal_infinite,2,180000.1,0.4916666666666667,-60.0
ideal_infinite,2,180000.1,0.4937499999999999,-60.0
ideal_infinite,2,180000.1,0.49583333333333335,-60.0
ideal_infinite,2,180000.1,0.49791666666666656,-60.0
ideal_infinite,2,180000.1,0.5,-60.0
ideal_infinite,2,180000.1,0.5020833333333332,-60.0
ideal_infinite,2,180000.1,0.5041666666666667,-60.0
ideal_infinite,2,180000.1,0.5062499999999999,-60.0
ideal_infinite,2,180000.1,0.5083333333333333,-60.0
ideal_infinite,2,180000.1,0.5104166666666667,-60.0
ideal_infinite,2,180000.1,0.5125,-60.0
ideal_infinite,2,180000.1,0.5145833333333334,-60.0
ideal_infinite,2,180000.1,0.5166666666666666,-60.0
ideal_infinite,2,180000.1,0.51875,-60.0
ideal_infinite,2,180000.1,0.5208333333333333,-60.0
ideal_infinite,2,180000.1,0.5229166666666667,-60.0
ideal_infinite,2,180000.1,0.5249999999999999,-60.0
ideal_infinite,2,180000.1,0.5270833333333333,-60.0
ideal_infinite,2,180000.1,0.5291666666666666,-60.0
ideal_infinite,2,180000.1,0.53125,-60.0
ideal_infinite,2,180000.1,0.5333333333333332,-60.0
ideal_infinite,2,180000.1,0.5354166666666667,-60.0
ideal_infinite,2,180000.1,0.5374999999999999,-60.0
ideal_infinite,2,180000.1,0.5395833333333333,-60.0
ideal_infinite,2,180000.1,0.5416666666666667,-60.0
ideal_infinite,2,180000.1,0.54375,-60.0
ideal_infinite,2,180000.1,0.5458333333333334,-60.0
ideal_infinite,2,180000.1,0.5479166666666666,-60.0
ideal_infinite,2,180000.1,0.55,-60.0
ideal_infinite,2,180000.1,0.5520833333333333,-60.0
ideal_infinite,2,180000.1,0.5541666666666667,-60.0
ideal_infinite,2,180000.1,0.5562499999999999,-60.0
ideal_infinite,2,180000.1,0.5583333333333333,-60.0
ideal_infinite,2,180000.1,0.5604166666666666,-60.0
ideal_infinite,2,180000.1,0.5625,-60.0
ideal_infinite,2,180000.1,0.5645833333333332,-60.0
ideal_infinite,2,180000.1,0.5666666666666667,-60.0
ideal_infinite,2,180000.1,0.5687499999999999,-60.0
ideal_infinite,2,180000.1,0.5708333333333333,-60.0
ideal_infinite,2,180000.1,0.5729166666666667,-60.0
ideal_infinite,2,180000.1,0.575,-60.0
ideal_infinite,2,180000.1,0.5770833333333334,-60.0
ideal_infinite,2,180000.1,0.5791666666666666,-60.0
ideal_infinite,2,180000.1,0.58125,-60.0
ideal_infinite,2,180000.1,0.5833333333333333,-60.0
ideal_infinite,2,180000.1,0.5854166666666667,-60.0
ideal_infinite,2,180000.1,0.5874999999999999,-60.0
ideal_infinite,2,180000.1,0.5895833333333333,-60.0
ideal_infinite,2,180000.1,0.5916666666666666,-60.0
ideal_infinite,2,180000.1,0.59375,-60.0
ideal_infinite,2,180000.1,0.5958333333333332,-60.0
ideal_infinite,2,180000.1,0.5979166666666667,-60.0
ideal_infinite,2,180000.1,0.5999999999999999,-60.0
ideal_infinite,2,180000.1,0.6020833333333333,-60.0
ideal_infinite,2,180000.1,0.6041666666666667,-60.0
ideal_infinite,2,180000.1,0.60625,-60.0
ideal_infinite,2,180000.1,0.6083333333333334,-60.0
ideal_infinite,2,180000.1,0.6104166666666666,-60.0
ideal_infinite,2,180000.1,0.6125,-60.0
ideal_infinite,2,180000.1,0.6145833333333333,-60.0
ideal_infinite,2,180000.1,0.6166666666666667,-60.0
ideal_infinite,2,180000.1,0.6187499999999999,-60.0
ideal_infinite,2,180000.1,0.6208333333333333,-60.0
ideal_infinite,2,180000.1,0.6229166666666666,-60.0
ideal_infinite,2,180000.1,0.625,-60.0
ideal_infinite,2,180000.1,0.6270833333333332,-60.0
ideal_infinite,2,180000.1,0.6291666666666667,-60.0
ideal_infinite,2,180000.1,0.6312499999999999,-60.0
ideal_infinite,2,180000.1,0.6333333333333333,-60.0
ideal_infinite,2,180000.1,0.6354166666666667,-60.0
ideal_infinite,2,180000.1,0.6375,-60.0
ideal_infinite,2,180000.1,0.6395833333333334,-60.0
ideal_infinite,2,180000.1,0.6416666666666666,-60.0
ideal_infinite,2,180000.1,0.64375,-60.0
ideal_infinite,2,180000.1,0.6458333333333333,-60.0
ideal_infinite,2,180000.1,0.6479166666666667,-60.0
ideal_infinite,2,180000.1,0.6499999999999999,-60.0
ideal_infinite,2,180000.1,0.6520833333333333,-60.0
ideal_infinite,2,180000.1,0.6541666666666666,-60.0
ideal_infinite,2,180000.1,0.65625,-60.0
ideal_infinite,2,180000.1,0.6583333333333332,-60.0
ideal_infinite,2,180000.1,0.6604166666666667,-60.0
ideal_infinite,2,180000.1,0.6624999999999999,-60.0
ideal_infinite,2,180000.1,0.6645833333333333,-60.0
ideal_infinite,2,180000.1,0.6666666666666667,-60.0
ideal_infinite,2,180000.1,0.66875,-60.0
ideal_infinite,2,180000.1,0.6708333333333334,-60.0
ideal_infinite,2,180000.1,0.6729166666666666,-60.0
ideal_infinite,2,180000.1,0.675,-60.0
ideal_infinite,2,180000.1,0.6770833333333333,-60.0
ideal_infinite,2,180000.1,0.6791666666666667,-60.0
ideal_infinite,2,180000.1,0.6812499999999999,-60.0
ideal_infinite,2,180000.1,0.6833333333333333,-60.0
ideal_infinite,2,180000.1,0.6854166666666666,-60.0
ideal_infinite,2,180000.1,0.6875,-60.0
ideal_infinite,2,180000.1,0.6895833333333332,-60.0
ideal_infinite,2,180000.1,0.6916666666666667,-60.0
ideal_infinite,2,180000.1,0.6937499999999999,-60.0
ideal_infinite,2,180000.1,0.6958333333333333,-60.0
ideal_infinite,2,180000.1,0.6979166666666667,-60.0
ideal_infinite,2,180000.1,0.7,-60.0
ideal_infinite,2,180000.1,0.7020833333333334,-60.0
ideal_infinite,2,180000.1,0.7041666666666666,-60.0
ideal_infinite,2,180000.1,0.70625,-60.0
ideal_infinite,2,180000.1,0.7083333333333333,-60.0
ideal_infinite,2,180000.1,0.7104166666666667,-60.0
ideal_infinite,2,180000.1,0.7124999999999999,-60.0
ideal_infinite,2,180000.1,0.7145833333333333,-60.0
ideal_infinite,2,180000.1,0.7166666666666666,-60.0
ideal_infinite,2,180000.1,0.71875,-60.0
ideal_infinite,2,180000.1,0.7208333333333332,-60.0
ideal_infinite,2,180000.1,0.7229166666666667,-60.0
ideal_infinite,2,180000.1,0.7249999999999999,-60.0
ideal_infinite,2,180000.1,0.7270833333333333,-60.0
ideal_infinite,2,180000.1,0.7291666666666667,-60.0
ideal_infinite,2,180000.1,0.73125,-60.0
ideal_infinite,2,180000.1,0.7333333333333334,-60.0
ideal_infinite,2,180000.1,0.7354166666666666,-60.0
ideal_infinite,2,180000.1,0.7375,-60.0
ideal_infinite,2,180000.1,0.7395833333333333,-60.0
ideal_infinite,2,180000.1,0.7416666666666667,-60.0
ideal_infinite,2,180000.1,0.7437499999999999,-60.0
ideal_infinite,2,180000.1,0.7458333333333333,-60.0
ideal_infinite,2,180000.1,0.7479166666666666,-60.0
ideal_infinite,2,180000.1,0.75,-60.0
ideal_infinite,2,180000.1,0.7520833333333332,-60.0
ideal_infinite,2,180000.1,0.7541666666666664,-60.0
ideal_infinite,2,180000.1,0.7562500000000001,-60.0
ideal_infinite,2,180000.1,0.7583333333333333,-60.0
ideal_infinite,2,180000.1,0.7604166666666665,-60.0
ideal_infinite,2,180000.1,0.7625000000000002,-60.0
ideal_infinite,2,180000.1,0.7645833333333334,-60.0
ideal_infinite,2,180000.1,0.7666666666666666,-60.0
ideal_infinite,2,180000.1,0.7687499999999998,-60.0
ideal_infinite,2,180000.1,0.7708333333333335,-60.0
ideal_infinite,2,180000.1,0.7729166666666667,-60.0
ideal_infinite,2,180000.1,0.7749999999999999,-60.0
ideal_infinite,2,180000.1,0.7770833333333331,-60.0
ideal_infinite,2,180000.1,0.7791666666666668,-60.0
ideal_infinite,2,180000.1,0.78125,-60.0
ideal_infinite,2,180000.1,0.7833333333333332,-60.0
ideal_infinite,2,180000.1,0.7854166666666664,-60.0
ideal_infinite,2,180000.1,0.7875000000000001,-60.0
ideal_infinite,2,180000.1,0.7895833333333333,-60.0
ideal_infinite,2,180000.1,0.7916666666666665,-60.0
ideal_infinite,2,180000.1,0.7937500000000002,-60.0
ideal_infinite,2,180000.1,0.7958333333333334,-60.0
ideal_infinite,2,180000.1,0.7979166666666666,-60.0
ideal_infinite,2,180000.1,0.7999999999999998,-60.0
ideal_infinite,2,180000.1,0.8020833333333335,-60.0
ideal_infinite,2,180000.1,0.8041666666666667,-60.0
ideal_infinite,2,180000.1,0.8062499999999999,-60.0
ideal_infinite,2,180000.1,0.8083333333333331,-60.0
ideal_infinite,2,180000.1,0.8104166666666668,-60.0
ideal_infinite,2,180000.1,0.8125,-60.0
ideal_infinite,2,180000.1,0.8145833333333332,-60.0
ideal_infinite,2,180000.1,0.8166666666666664,-60.0
ideal_infinite,2,180000.1,0.8187500000000001,-60.0
ideal_infinite,2,180000.1,0.8208333333333333,-60.0
ideal_infinite,2,180000.1,0.8229166666666665,-60.0
ideal_infinite,2,180000.1,0.8250000000000002,-60.0
ideal_infinite,2,180000.1,0.8270833333333334,-60.0
ideal_infinite,2,180000.1,0.8291666666666666,-60.0
ideal_infinite,2,180000.1,0.8312499999999998,-60.0
ideal_infinite,2,180000.1,0.8333333333333335,-60.0
ideal_infinite,2,180000.1,0.8354166666666667,-60.0
ideal_infinite,2,180000.1,0.8374999999999999,-60.0
ideal_infinite,2,180000.1,0.8395833333333331,-60.0
ideal_infinite,2,180000.1,0.8416666666666668,-60.0
ideal_infinite,2,180000.1,0.84375,-60.0
ideal_infinite,2,180000.1,0.8458333333333332,-60.0
ideal_infinite,2,180000.1,0.8479166666666664,-60.0
ideal_infinite,2,180000.1,0.8500000000000001,-60.0
ideal_infinite,2,180000.1,0.8520833333333333,-60.0
ideal_infinite,2,180000.1,0.8541666666666665,-60.0
ideal_infinite,2,180000.1,0.8562500000000002,-60.0
ideal_infinite,2,180000.1,0.8583333333333334,-60.0
ideal_infinite,2,180000.1,0.8604166666666666,-60.0
ideal_infinite,2,180000.1,0.8624999999999998,-60.0
ideal_infinite,2,180000.1,0.8645833333333335,-60.0
ideal_infinite,2,180000.1,0.8666666666666667,-60.0
ideal_infinite,2,180000.1,0.8687499999999999,-60.0
ideal_infinite,2,180000.1,0.8708333333333331,-60.0
ideal_infinite,2,180000.1,0.8729166666666668,-60.0
ideal_infinite,2,180000.1,0.875,-60.0
ideal_infinite,2,180000.1,0.8770833333333332,-60.0
ideal_infinite,2,180000.1,0.8791666666666664,-60.0
ideal_infinite,2,180000.1,0.8812500000000001,-60.0
ideal_infinite,2,180000.1,0.8833333333333333,-60.0
ideal_infinite,2,180000.1,0.8854166666666665,-60.0
ideal_infinite,2,180000.1,0.8875000000000002,-60.0
ideal_infinite,2,180000.1,0.8895833333333334,-60.0
ideal_infinite,2,180000.1,0.8916666666666666,-60.0
ideal_infinite,2,180000.1,0.8937499999999998,-60.0
ideal_infinite,2,180000.1,0.8958333333333335,-60.0
ideal_infinite,2,180000.1,0.8979166666666667,-60.0
ideal_infinite,2,180000.1,0.8999999999999999,-60.0
ideal_infinite,2,180000.1,0.9020833333333331,-59.66322383531936
ideal_infinite,2,180000.1,0.9041666666666668,-58.026356817949356
ideal_infinite,2,180000.1,0.90625,-56.548269469018436
ideal_infinite,2,180000.1,0.9083333333333332,-55.19848349444483
ideal_infinite,2,180000.1,0.9104166666666664,-53.955235383045505
ideal_infinite,2,180000.1,0.9125000000000001,-52.802415824965905
ideal_infinite,2,180000.1,0.9145833333333333,-51.72774759487004
ideal_infinite,2,180000.1,0.9166666666666665,-50.72164501917801
ideal_infinite,2,180000.1,0.9187500000000002,-49.776470064251654
ideal_infinite,2,180000.1,0.9208333333333334,-48.88603009812981
ideal_infinite,2,180000.1,0.9229166666666666,-48.04522872417634
ideal_infinite,2,180000.1,0.9249999999999998,-47.24981682443659
ideal_infinite,2,180000.1,0.9270833333333335,-46.49621110580932
ideal_infinite,2,180000.1,0.9291666666666667,-45.78135926503074
ideal_infinite,2,180000.1,0.9312499999999999,-45.10263806480801
ideal_infinite,2,180000.1,0.9333333333333331,-44.45777510202095
ideal_infinite,2,180000.1,0.9354166666666668,-43.84478793187748
ideal_infinite,2,180000.1,0.9375,-43.26193610796433
ideal_infinite,2,180000.1,0.9395833333333332,-42.70768297187515
ideal_infinite,2,180000.1,0.9416666666666664,-42.18066489836123
ideal_infinite,2,180000.1,0.9437500000000001,-41.679666309741606
ideal_infinite,2,180000.1,0.9458333333333333,-41.2035992036294
ideal_infinite,2,180000.1,0.9479166666666665,-40.751486247112524
ideal_infinite,2,180000.1,0.9500000000000002,-40.322446715567594
ideal_infinite,2,180000.1,0.9520833333333334,-39.915684720129406
ideal_infinite,2,180000.1,0.9541666666666666,-39.53047929148225
ideal_infinite,2,180000.1,0.9562499999999998,-39.166175980805626
ideal_infinite,2,180000.1,0.9583333333333335,-38.822179709595595
ideal_infinite,2,180000.1,0.9604166666666667,-38.497948654536394
ideal_infinite,2,180000.1,0.9624999999999999,-38.19298899578006
ideal_infinite,2,180000.1,0.9645833333333331,-37.906850389947756
ideal_infinite,2,180000.1,0.9666666666666668,-37.63912205510566
ideal_infinite,2,180000.1,0.96875,-37.38942937554196
ideal_infinite,2,180000.1,0.9708333333333332,-37.15743095060261
ideal_infinite,2,180000.1,0.9729166666666664,-36.94281602505518
ideal_infinite,2,180000.1,0.9750000000000001,-36.74530224914427
ideal_infinite,2,180000.1,0.9770833333333333,-36.564633725216055
ideal_infinite,2,180000.1,0.9791666666666665,-36.40057930493097
ideal_infinite,2,180000.1,0.9812500000000002,-36.25293110698541
ideal_infinite,2,180000.1,0.9833333333333334,-36.12150323015776
ideal_infinite,2,180000.1,0.9854166666666666,-36.006130640599515
ideal_infinite,2,180000.1,0.9874999999999998,-35.90666821574919
ideal_infinite,2,180000.1,0.9895833333333335,-35.82298993018894
ideal_infinite,2,180000.1,0.9916666666666667,-35.75498817128998
ideal_infinite,2,180000.1,0.9937499999999999,-35.70257317468559
ideal_infinite,2,180000.1,0.9958333333333331,-35.66567257153829
ideal_infinite,2,180000.1,0.9979166666666668,-35.64423104128555
ideal_infinite,2,180000.1,1.0,-35.638210065106925
ideal_infinite,2,180000.1,1.0020833333333332,-35.64758777679429
ideal_infinite,2,180000.1,1.0041666666666664,-35.67235890906394
ideal_infinite,2,180000.1,1.00625,-35.712534834658804
ideal_infinite,2,180000.1,1.0083333333333333,-35.768143702882405
ideal_infinite,2,180000.1,1.0104166666666665,-35.83923067351534
ideal_infinite,2,180000.1,1.0125000000000002,-35.925858251422426
ideal_infinite,2,180000.1,1.0145833333333334,-36.028106726596704
ideal_infinite,2,180000.1,1.0166666666666666,-36.14607472594511
ideal_infinite,2,180000.1,1.0187499999999998,-36.27987988483748
ideal_infinite,2,180000.1,1.0208333333333335,-36.42965964836837
ideal_infinite,2,180000.1,1.0229166666666667,-36.59557221447218
ideal_infinite,2,180000.1,1.025,-36.77779763355825
ideal_infinite,2,180000.1,1.0270833333333331,-36.97653908227261
ideal_infinite,2,180000.1,1.0291666666666668,-37.19202433244951
ideal_infinite,2,180000.1,1.03125,-37.42450744041691
ideal_infinite,2,180000.1,1.0333333333333332,-37.67427068671596
ideal_infinite,2,180000.1,1.0354166666666664,-37.941626802188054
ideal_infinite,2,180000.1,1.0375,-38.22692152352453
ideal_infinite,2,180000.1,1.0395833333333333,-38.53053653007915
ideal_infinite,2,180000.1,1.0416666666666665,-38.85289282443339
ideal_infinite,2,180000.1,1.0437500000000002,-39.19445463240372
ideal_infinite,2,180000.1,1.0458333333333334,-39.55573391460195
ideal_infinite,2,180000.1,1.0479166666666666,-39.93729560221384
ideal_infinite,2,180000.1,1.0499999999999998,-40.33976369558203
ideal_infinite,2,180000.1,1.0520833333333335,-40.763828397104106
ideal_infinite,2,180000.1,1.0541666666666667,-41.210254492101946
ideal_infinite,2,180000.1,1.05625,-41.67989124572014
ideal_infinite,2,180000.1,1.0583333333333331,-42.17368415472818
ideal_infinite,2,180000.1,1.0604166666666668,-42.69268898617136
ideal_infinite,2,180000.1,1.0625,-43.238088658316684
ideal_infinite,2,180000.1,1.0645833333333332,-43.81121368500739
ideal_infinite,2,180000.1,1.0666666666666664,-44.41356712928822
ideal_infinite,2,180000.1,1.06875,-45.04685532087678
ideal_infinite,2,180000.1,1.0708333333333333,-45.713026021790164
ideal_infinite,2,180000.1,1.0729166666666665,-46.414316331397984
ideal_infinite,2,180000.1,1.0750000000000002,-47.15331349315423
ideal_infinite,2,180000.1,1.0770833333333334,-47.933033037062486
ideal_infinite,2,180000.1,1.0791666666666666,-48.75702058491375
ideal_infinite,2,180000.1,1.0812499999999998,-49.629486523398036
ideal_infinite,2,180000.1,1.0833333333333335,-50.55548723066846
ideal_infinite,2,180000.1,1.0854166666666667,-51.541173704525676
ideal_infinite,2,180000.1,1.0875,-52.59414023911642
ideal_infinite,2,180000.1,1.0895833333333331,-53.72392590826504
ideal_infinite,2,180000.1,1.0916666666666668,-54.942757268841675
ideal_infinite,2,180000.1,1.09375,-56.26668687422287
ideal_infinite,2,180000.1,1.0958333333333332,-57.71741184214669
ideal_infinite,2,180000.1,1.0979166666666664,-59.3253278069059
ideal_infinite,2,180000.1,1.1,-60.0
ideal_infinite,2,180000.1,1.1020833333333333,-60.0
ideal_infinite,2,180000.1,1.1041666666666665,-60.0
ideal_infinite,2,180000.1,1.1062500000000002,-60.0
ideal_infinite,2,180000.1,1.1083333333333334,-60.0
ideal_infinite,2,180000.1,1.1104166666666666,-60.0
ideal_infinite,2,180000.1,1.1124999999999998,-60.0
ideal_infinite,2,180000.1,1.1145833333333335,-60.0
ideal_infinite,2,180000.1,1.1166666666666667,-60.0
ideal_infinite,2,180000.1,1.11875,-60.0
ideal_infinite,2,180000.1,1.1208333333333331,-60.0
ideal_infinite,2,180000.1,1.1229166666666668,-60.0
ideal_infinite,2,180000.1,1.125,-60.0
ideal_infinite,2,180000.1,1.1270833333333332,-60.0
ideal_infinite,2,180000.1,1.1291666666666664,-60.0
ideal_infinite,2,180000.1,1.13125,-60.0
ideal_infinite,2,180000.1,1.1333333333333333,-60.0
ideal_infinite,2,180000.1,1.1354166666666665,-60.0
ideal_infinite,2,180000.1,1.1375000000000002,-60.0
ideal_infinite,2,180000.1,1.1395833333333334,-60.0
ideal_infinite,2,180000.1,1.1416666666666666,-60.0
ideal_infinite,2,180000.1,1.1437499999999998,-60.0
ideal_infinite,2,180000.1,1.1458333333333335,-60.0
ideal_infinite,2,180000.1,1.1479166666666667,-60.0
ideal_infinite,2,180000.1,1.15,-60.0
ideal_infinite,2,180000.1,1.1520833333333331,-60.0
ideal_infinite,2,180000.1,1.1541666666666668,-60.0
ideal_infinite,2,180000.1,1.15625,-60.0
ideal_infinite,2,180000.1,1.1583333333333332,-60.0
ideal_infinite,2,180000.1,1.1604166666666664,-60.0
ideal_infinite,2,180000.1,1.1625,-60.0
ideal_infinite,2,180000.1,1.1645833333333333,-60.0
ideal_infinite,2,180000.1,1.1666666666666665,-60.0
ideal_infinite,2,180000.1,1.1687500000000002,-60.0
ideal_infinite,2,180000.1,1.1708333333333334,-60.0
ideal_infinite,2,180000.1,1.1729166666666666,-60.0
ideal_infinite,2,180000.1,1.1749999999999998,-60.0
ideal_infinite,2,180000.1,1.1770833333333335,-60.0
ideal_infinite,2,180000.1,1.1791666666666667,-60.0
ideal_infinite,2,180000.1,1.18125,-60.0
ideal_infinite,2,180000.1,1.1833333333333331,-60.0
ideal_infinite,2,180000.1,1.1854166666666668,-60.0
ideal_infinite,2,180000.1,1.1875,-60.0
ideal_infinite,2,180000.1,1.1895833333333332,-60.0
ideal_infinite,2,180000.1,1.1916666666666664,-60.0
ideal_infinite,2,180000.1,1.19375,-60.0
