kappa,theta_deg,pole_frequency_hz,rayleigh_frequency_hz,linewidth_hz,normalized_detuning,frequency_hz,A0_real,A0_imag,Am1_real,Am1_imag,eta0,etam1,condition_number,energy_error
0.12695658679329,8.19187723183364,180201.179745102,177023.396737202,1.80618540709768,-1.75,180199.599332871,0.0781378249299355,-0.948981429735446,-0.674971817291798,0.0839659777060171,0.906671273667513,0.0933287263325166,1219960.0038653,2.97539770599542e-14
0.127344549756253,8.21688291114024,180205.544970702,176956.491074958,1.90159731550162,-1.75,180203.881073051,0.0783907386793894,-0.949174596621436,-0.669949941707461,0.0815916020938133,0.907077522782165,0.0929224772178745,1157476.59655749,3.99680288865056e-14
0.127732512719216,8.24188943610809,180209.899747614,176889.637919075,1.99960537637069,-1.75,180208.150092909,0.0786218892352085,-0.949360008383521,-0.665099523479031,0.0792880015597066,0.907465826984873,0.0925341730151142,1099535.01428355,1.27675647831893e-14
0.128120475682179,8.26689681540691,180214.244090064,176822.837197854,2.10020872009915,-1.75,180212.406407434,0.0788324351964134,-0.949538068292056,-0.660411549684828,0.0770514828497649,0.907837095974806,0.0921629040251711,1045714.73877323,2.25375273998907e-14
0.128508438645142,8.29190505769442,180218.578012417,176756.08883976,2.20340584992701,-1.75,180216.650032298,0.0790234509388895,-0.949709150253048,-0.655877655529326,0.0748786178892162,0.908192175872657,0.09180782412733,995642.130516727,1.25455201782643e-14
0.128896401608105,8.31691417161638,180222.901529173,176689.392773424,2.30919466710129,-1.75,180220.880983839,0.0791959343384948,-0.949873601546674,-0.651490065219144,0.0727662194639592,0.908531854930997,0.09146814506893,948984.356270896,7.28306304154103e-14
0.129284364571068,8.34192416580657,180227.214654963,176622.748927644,2.41757249485472,-1.75,180225.09927903,0.0793508135657329,-0.950031745163015,-0.647241539969014,0.0707113200736905,0.908856868431027,0.0911431315690241,905444.209230273,5.10702591327572e-14
0.129672327534031,8.36693504888693,180231.51740455,176556.157231381,2.52853610131488,-1.75,180229.304935462,0.0794889532042078,-0.950183881947855,-0.643125331134052,0.0687111527325218,0.909167903194995,0.0908320968049684,864755.674079965,3.65263375101677e-14
0.130060290496994,8.39194682946752,180235.809792823,176489.617613762,2.64208172136158,-1.75,180233.497971317,0.0796111597193552,-0.950330292515623,-0.639135138300584,0.0667631338133566,0.90946560162469,0.0905343983752977,826680.11870221,1.18793863634892e-14
0.130448253459957,8.41695951614665,180240.091834797,176423.130004078,2.75820507758426,-1.75,180237.678405354,0.0797181863544618,-0.950471238951415,-0.6352650717573,0.0648648477228913,0.909750565309482,0.0902494346904493,791003.013233251,6.88338275267597e-14
0.13083621642292,8.44197311751079,180244.363545608,176356.694331783,2.87690140027803,-1.75,180241.846256883,0.0798107375240911,-0.950606966333132,-0.631509618803246,0.0630140331532014,0.910023358265219,0.0899766417347669,757531.095975352,1.38777878078145e-14
0.131224179385883,8.46698764213475,180248.624940514,176290.310526494,2.99816544665085,-1.75,180246.001545748,0.0798894728053015,-0.950737704142006,-0.627863613112806,0.0612085704991425,0.910284509942321,0.089715490057669,726089.917006713,1.0325074129014e-14
0.131612142348846,8.49200309858167,180252.87603489,176223.978517991,3.12199151918829,-1.75,180250.14429231,0.0799550105024864,-0.950863667491342,-0.624322207376605,0.059446470713046,0.910534517859539,0.089465482140479,696521.704801077,1.79856129989275e-14
0.132000105311809,8.51701949540308,180257.116844225,176157.698236215,3.24837348328725,-1.75,180254.274517427,0.0800079309043532,-0.950985058277436,-0.620880848279298,0.0577258650284196,0.910773850074534,0.0892261499254136,668683.507231913,5.22915044598449e-14
0.110000105311808,7.09966291282572,180000,180000,0,-1.66666666666667,180000,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000205311808,7.09966935084983,180000.001247205,179999.982137195,8.67855406862368e-12,-1.66666666666667,180000.001247205,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000226464574,7.09967071267001,180000.001511023,179999.978358718,8.32109403094942e-12,-1.66666666666667,180000.001511023,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000252091735,7.09967236255282,180000.001830646,179999.973780989,1.22249635811118e-11,-1.66666666666667,180000.001830646,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000283139749,7.09967436143145,180000.002217878,179999.968234944,1.86988581619379e-11,-1.66666666666667,180000.002217878,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000320755278,7.09967678312829,180000.002687021,179999.961515757,2.80829263234528e-11,-1.66666666666667,180000.002687021,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.11000036632753,7.09967971708089,180000.003255399,179999.953375277,3.99610124198619e-11,-1.66666666666667,180000.003255399,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000421539575,7.0996832716457,180000.003944006,179999.943512862,5.86957933963209e-11,-1.66666666666667,180000.003944006,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000488430493,7.09968757809918,180000.004778271,179999.931564275,8.27067934214729e-11,-1.66666666666667,180000.004778271,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000569470692,7.09969279548681,180000.005789007,179999.917088233,1.24748518204222e-10,-1.66666666666667,180000.005789006,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000667653134,7.09969911649624,180000.007013539,179999.899550111,1.80200714975345e-10,-1.66666666666667,180000.007013539,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000786603878,7.09970677457401,180000.008497094,179999.878302197,2.72707179920749e-10,-1.66666666666667,180000.008497094,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110000930715994,7.09971605254708,180000.01029446,179999.852559767,3.99846152833405e-10,-1.66666666666667,180000.01029446,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001105311808,7.09972729306811,180000.012472017,179999.821372113,5.92813291733779e-10,-1.66666666666667,180000.012472016,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001316839467,7.09974091127046,180000.015110184,179999.783587422,8.73968661587262e-10,-1.66666666666667,180000.015110183,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001573111076,7.0997574100994,180000.018306392,179999.737810245,1.29410142430647e-09,-1.66666666666667,180000.018306391,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110001883591219,7.09977739888731,180000.02217868,179999.682349963,1.92246246071241e-09,-1.66666666666667,180000.022178678,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110002259746499,7.09980161585706,180000.026870054,179999.615158345,2.85066158837142e-09,-1.66666666666667,180000.026870052,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110002715469024,7.09983095538624,180000.032553771,179999.533753911,4.23361082303237e-09,-1.66666666666667,180000.032553767,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110003267589469,7.09986650103825,180000.03943973,179999.435130292,6.29674755314602e-09,-1.66666666666667,180000.039439724,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110003936498658,7.09990956557996,180000.04778223,179999.315645201,9.37787500744206e-09,-1.66666666666667,180000.047782222,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110004746900642,7.09996173946516,180000.057889356,179999.170885931,1.39764241906219e-08,-1.66666666666667,180000.057889344,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.11000572872506,7.10002494957274,180000.070134354,179998.995506398,2.08581424141261e-08,-1.66666666666667,180000.070134337,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110006918232499,7.10010153037029,180000.084969414,179998.783029723,3.11820698108105e-08,-1.66666666666667,180000.084969388,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110008359353661,7.10019431012947,180000.102942381,179998.525609059,4.66743262773193e-08,-1.66666666666667,180000.102942342,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110010105311808,7.10030671538271,180000.12471691,179998.213737837,6.99676120884954e-08,-1.66666666666667,180000.124716852,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110012220588395,7.10044289746815,180000.151097059,179997.835898742,1.05059954159814e-07,-1.66666666666667,180000.151096972,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110014783304485,7.10060788584894,180000.183056906,179997.378138454,1.58020694189731e-07,-1.66666666666667,180000.183056774,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110017888105909,7.10080777386164,180000.221776508,179996.82355247,2.38096843857662e-07,-1.66666666666667,180000.22177631,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110021649658709,7.10104994375653,180000.268685426,179996.151661006,3.88296401215012e-07,-1.66666666666667,180000.268685103,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110026206883965,7.10134333933785,180000.325515519,179995.337652952,5.86823020260683e-07,-1.66666666666667,180000.32551503,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.11003172808841,7.10169879628202,180000.394364735,179994.35147001,8.88618195222375e-07,-1.66666666666667,180000.394363994,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110038417180304,7.10212944232237,180000.477774507,179993.156697263,1.34836831383803e-06,-1.66666666666667,180000.477773383,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110046521200145,7.10265118208906,180000.578823414,179991.709219288,2.050300214798e-06,-1.66666666666667,180000.578821705,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110056339444328,7.10328328450796,180000.701240589,179989.95559235,3.12437839377128e-06,-1.66666666666667,180000.701237985,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110068234518714,7.10404909445474,180000.849543034,179987.831072755,4.77161378572682e-06,-1.66666666666667,180000.849539057,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110082645730335,7.10497689494947,180001.029201825,179985.257228872,7.30359894120179e-06,-1.66666666666667,180001.029195738,NaN,0,NaN,0,NaN,NaN,NaN,NaN
0.110100105311808,7.10610095173737,180001.246843278,179982.139049099,1.12043896270414e-05,-1.66666666666667,180001.246833941,-0.328055340933118,-0.789718136176666,-3.87587583116963,1.49747956277639,0.731275041321092,0.268724861495364,213680836503.427,9.71835445451319e-08
0.110121258077671,7.10746277884062,180001.510492355,179978.361439643,1.72275755285856e-05,-1.66666666666667,180001.510477999,-0.304937303291438,-0.798386857986836,-3.70310146342072,1.42237801166421,0.730408333944746,0.269591730686411,138963426366.825,6.46311570928759e-08
0.110146885238571,7.10911267182762,180001.829867113,179973.784983781,2.65487561267576e-05,-1.66666666666667,180001.829844989,-0.28183043721586,-0.807047888627102,-3.53030656041488,1.34729617057914,0.730754689878746,0.269245278774353,90167514402.8431,3.13469007418021e-08
0.110177933252812,7.11111156543885,180002.216734778,179968.240807448,4.10055417139729e-05,-1.66666666666667,180002.216700607,-0.258839946572991,-0.815666228874658,-3.358260306544,1.27253721446268,0.732309514868514,0.267690472260445,58373647426.5652,1.28710406777088e-08
0.110215548780812,7.11353328419323,180002.685342177,179961.524363687,6.34757872172436e-05,-1.66666666666667,180002.685289281,-0.236072585933592,-0.82420331000407,-3.18774180986349,1.19843068158347,0.735041362051038,0.264958625848668,37705672616.4383,1.21002947661708e-08
0.110261121033377,7.11646726911912,180003.252935804,179953.387909594,9.84745237296662e-05,-1.66666666666667,180003.252853742,-0.213634619827059,-0.832618487264859,-3.01952494583966,1.12532008872425,0.738893296123875,0.261106715994326,24301731240.0515,1.21182006651566e-08
0.110316333077825,7.12002188135479,180003.940389812,179943.531402529,0.000153097242531128,-1.66666666666667,180003.940262231,-0.191625817318349,-0.840874974907271,-2.85433280663932,1.05351712279891,0.743791177288228,0.256208826009869,15628915773.494,3.29809735077902e-09
0.110383223996764,7.12432840468325,180004.772963807,179931.591486226,0.000238512007313844,-1.66666666666667,180004.772765047,-0.170139745187069,-0.848938296928412,-2.69283972632188,0.983312759994048,0.749643764884034,0.250356238619711,10030150697.9778,3.50374396163033e-09
0.11046426419517,7.1295458949104,180005.78121646,179917.128169993,0.000372321771301893,-1.66666666666667,180005.780906192,-0.149262397807973,-0.856776817663199,-2.53566063147721,0.914972647331662,0.756345778684464,0.24365421950914,6423981382.20582,1.80639514457681e-09
