track_id,kappa,Omega_real,Omega_imag,Q
2,-0.06,0.84918874755485,0.000493381435797275,860.580360287179
2,-0.05,0.851544006843871,0.000470223359499697,905.467571570547
2,-0.04,0.853542695763735,0.000451681735400807,944.849690464382
2,-0.03,0.855153784131291,0.000437659629803119,976.962148092093
2,-0.02,0.856341889190753,0.000427962791256337,1000.48638186144
2,-0.01,0.857072367232088,0.000422319394442374,1014.72058649326
2,-0,0.857319127351095,0.000420473901095379,1019.46770669676
2,0,0.857319127351095,0.000420473901095379,1019.46770669676
2,0.01,0.857072367232088,0.000422319394442374,1014.72058649326
2,0.02,0.856341889190753,0.000427962791256337,1000.48638186144
2,0.03,0.855153784131291,0.000437659629803119,976.962148092093
2,0.04,0.853542695763735,0.000451681735400807,944.849690464382
2,0.05,0.851544006843871,0.000470223359499697,905.467571570547
2,0.06,0.84918874755485,0.000493381435797275,860.580360287179
2,0.07,0.846501512026807,0.000521179998929592,812.100918843169
2,0.08,0.843500381006513,0.000553600699299413,761.831029182198
2,0.09,0.840197784348109,0.000590600284175455,711.308313643228
2,0.1,0.836601620841047,0.000632111411513401,661.751714652687
2,0.11,0.832716309224515,0.000678029126390658,614.071193119167
2,0.12,0.828543657391682,0.000728185760871344,568.909543356252
2,0.13,0.824083537144631,0.000782315649938961,526.695034931826
2,0.14,0.819334389296232,0.000840009528459356,487.693509143257
2,0.15,0.814293592366037,0.000900657185882583,452.055235404625
2,0.16,0.808957725411391,0.000963375848359358,419.855722348166
2,0.17,0.80332274976088,0.00102692066645463,391.131844942949
2,0.18,0.79738412882439,0.00108957244184555,365.916068634114
2,0.19,0.791136900882204,0.00114899616958516,344.273080200016
2,0.2,0.784575717167284,0.00120206194683411,326.345792425104
2,0.21,0.77769485685821,0.00124461714710824,312.42332578541
2,0.22,0.770488232163815,0.0012711953443584,303.056581973519
2,0.23,0.762949401251232,0.00127464324928491,299.279583396866
2,0.24,0.755071615701702,0.00124564211875649,303.085294055198
2,0.25,0.746847944725144,0.00117209562295235,318.595142793868
2,0.26,0.738271543988199,0.00103835445097301,355.500736427906
2,0.27,0.729336177382022,0.000824254743353423,442.421583414108
4,-0.5,0.253841785895043,1.54344416789394e-17,8.2232254063785e+15
4,-0.49,0.25377671379861,1.11903703292422e-18,1.13390668195963e+17
4,-0.48,0.253581236634701,1.58692563020584e-17,7.98970133848706e+15
4,-0.47,0.253254565388113,1.14180877154273e-17,1.10900604243009e+16
4,-0.46,0.252795379186507,3.76944650309454e-18,3.35321616819569e+16
4,-0.45,0.252201816614264,-1.34871334589341e-17,9.34971902599517e+15
4,-0.44,0.2514714637343,2.04272739248322e-18,6.15528691345841e+16
4,-0.43,0.250601339028729,-2.60398278466771e-18,4.81188547989398e+16
4,-0.42,0.24958787557175,-4.68260663535149e-18,2.66505276876642e+16
4,-0.41,0.248426900885006,-9.46787468218699e-18,1.31194649920958e+16
4,-0.4,0.247113615107467,-1.54803425431353e-17,7.98152929816948e+15
4,-0.39,0.24564256835025,-5.75857679756056e-18,2.13284095172881e+16
4,-0.38,0.244007638414619,6.70149188226355e-18,1.82054714607967e+16
4,-0.37,0.242202010441574,8.34946259106919e-18,1.45040478833116e+16
4,-0.36,0.240218160545617,-4.26000429798222e-18,2.81945913363747e+16
4,-0.35,0.238047846071127,5.41896488288116e-18,2.19643281711545e+16
4,-0.34,0.235682105796576,-6.83096868963181e-18,1.72510017616022e+16
4,-0.33,0.233111274184735,5.93441205136304e-18,1.96406377048922e+16
4,-0.32,0.230325014597893,5.68991669424161e-18,2.02397527920743e+16
4,-0.31,0.227312377194522,-1.20292855868822e-17,9.44829082129381e+15
4,-0.3,0.224061887880622,6.12768159948923e-20,1.82827619420776e+18
4,-0.29,0.22056167503175,8.0316559966342e-19,1.37307720303372e+17
4,-0.28,0.216799640496161,-1.31153660538943e-17,8.26510063101852e+15
4,-0.27,0.212763680348503,8.11744052215284e-18,1.31053427350568e+16
4,-0.26,0.208441958679183,-6.63071581812108e-18,1.57179077189172e+16
4,-0.25,0.203823234111629,-9.47945413456714e-19,1.07507896139494e+17
4,-0.24,0.198897233617962,8.15691274860028e-18,1.21919431865992e+16
4,-0.23,0.1936550617075,-4.8216476812929e-19,2.00818345208885e+17
4,-0.22,0.188089625750472,-7.08181891662495e-18,1.32797539703339e+16
4,-0.21,0.182196051105149,3.44150055156093e-18,2.64704375860861e+16
4,-0.2,0.175972054290076,-3.17400870907141e-18,2.77207894526475e+16
4,-0.19,0.169418240304069,4.60608955890271e-18,1.83906802220786e+16
4,-0.18,0.162538292702599,-5.58823780785734e-18,1.45428933316029e+16
4,-0.17,0.155339032769855,-5.28032701247821e-18,1.47092246751731e+16
4,-0.16,0.147830336480734,2.47064958777452e-18,2.99173013470305e+16
4,-0.15,0.140024913072667,1.32918061864827e-18,5.26733955897838e+16
4,-0.14,0.131937964210657,-7.58811977768154e-19,8.69371913439726e+16
4,-0.13,0.123586755056746,3.97887093719775e-19,1.55303799755549e+17
4,-0.12,0.114990135863956,4.11545700420978e-19,1.39705184316505e+17
4,-0.11,0.106168054099286,-4.46101383408162e-19,1.18995432482382e+17
4,-0.1,0.0971410930588988,-4.04991082418996e-17,1.19929916084422e+15
4,-0.09,0.0879300650369464,6.55890998136479e-18,6.70310046080627e+15
4,-0.08,0.0785556773828703,3.52620374288879e-19,1.11388454993974e+17
4,-0.07,0.0690382801359755,-1.72470499799106e-19,2.00145184876229e+17
4,-0.06,0.059397695735598,-9.12835951920712e-17,325347044069739
4,-0.05,0.0496531252748676,-1.73176562770511e-19,1.43359830223292e+17
4,-0.04,0.0398231220045979,2.80026933049288e-20,7.11058782291998e+17
4,0.04,0.0398231220045979,2.80026933049288e-20,7.11058782291998e+17
4,0.05,0.0496531252748676,-1.73176562770511e-19,1.43359830223292e+17
4,0.06,0.059397695735598,-9.12835951920712e-17,325347044069739
4,0.07,0.0690382801359755,-1.72470499799106e-19,2.00145184876229e+17
4,0.08,0.0785556773828703,3.52620374288879e-19,1.11388454993974e+17
4,0.09,0.0879300650369464,6.55890998136479e-18,6.70310046080627e+15
4,0.1,0.0971410930588988,-4.04991082418996e-17,1.19929916084422e+15
4,0.11,0.106168054099286,-4.46101383408162e-19,1.18995432482382e+17
4,0.12,0.114990135863956,4.11545700420978e-19,1.39705184316505e+17
4,0.13,0.123586755056746,3.97887093719775e-19,1.55303799755549e+17
4,0.14,0.131937964210657,-7.58811977768154e-19,8.69371913439726e+16
4,0.15,0.140024913072667,1.32918061864827e-18,5.26733955897838e+16
4,0.16,0.147830336480734,2.47064958777452e-18,2.99173013470305e+16
4,0.17,0.155339032769855,-5.28032701247821e-18,1.47092246751731e+16
4,0.18,0.162538292702599,-5.58823780785734e-18,1.45428933316029e+16
4,0.19,0.169418240304069,4.60608955890271e-18,1.83906802220786e+16
4,0.2,0.175972054290076,-3.17400870907141e-18,2.77207894526475e+16
4,0.21,0.182196051105149,3.44150055156093e-18,2.64704375860861e+16
4,0.22,0.188089625750472,-7.08181891662495e-18,1.32797539703339e+16
4,0.23,0.1936550617075,-4.8216476812929e-19,2.00818345208885e+17
4,0.24,0.198897233617962,8.15691274860028e-18,1.21919431865992e+16
4,0.25,0.203823234111629,-9.47945413456714e-19,1.07507896139494e+17
4,0.26,0.208441958679183,-6.63071581812108e-18,1.57179077189172e+16
4,0.27,0.212763680348503,8.11744052215284e-18,1.31053427350568e+16
4,0.28,0.216799640496161,-1.31153660538943e-17,8.26510063101852e+15
4,0.29,0.22056167503175,8.0316559966342e-19,1.37307720303372e+17
4,0.3,0.224061887880622,6.12768159948923e-20,1.82827619420776e+18
4,0.31,0.227312377194522,-1.20292855868822e-17,9.44829082129381e+15
4,0.32,0.230325014597893,5.68991669424161e-18,2.02397527920743e+16
4,0.33,0.233111274184735,5.93441205136304e-18,1.96406377048922e+16
4,0.34,0.235682105796576,-6.83096868963181e-18,1.72510017616022e+16
4,0.35,0.238047846071127,5.41896488288116e-18,2.19643281711545e+16
4,0.36,0.240218160545617,-4.26000429798222e-18,2.81945913363747e+16
4,0.37,0.242202010441574,8.34946259106919e-18,1.45040478833116e+16
4,0.38,0.244007638414619,6.70149188226355e-18,1.82054714607967e+16
4,0.39,0.24564256835025,-5.75857679756056e-18,2.13284095172881e+16
4,0.4,0.247113615107467,-1.54803425431353e-17,7.98152929816948e+15
4,0.41,0.248426900885006,-9.46787468218699e-18,1.31194649920958e+16
4,0.42,0.24958787557175,-4.68260663535149e-18,2.66505276876642e+16
4,0.43,0.250601339028729,-2.60398278466771e-18,4.81188547989398e+16
4,0.44,0.2514714637343,2.04272739248322e-18,6.15528691345841e+16
4,0.45,0.252201816614264,-1.34871334589341e-17,9.34971902599517e+15
4,0.46,0.252795379186507,3.76944650309454e-18,3.35321616819569e+16
4,0.47,0.253254565388113,1.14180877154273e-17,1.10900604243009e+16
4,0.48,0.253581236634701,1.58692563020584e-17,7.98970133848706e+15
4,0.49,0.25377671379861,1.11903703292422e-18,1.13390668195963e+17
4,0.5,0.253841785895043,1.54344416789394e-17,8.2232254063785e+15
9,-0.5,0.585101000483139,0.214148459388618,1.36611069291269
9,-0.49,0.584956375968359,0.213957917571993,1.36698931875594
9,-0.48,0.584519805614425,0.213387161256001,1.36962271341427
9,-0.47,0.583783216583532,0.212439010578621,1.37400191940614
9,-0.46,0.582732926327743,0.211118747353347,1.38010700999573
9,-0.45,0.581349355706994,0.209435073356466,1.38789875637858
9,-0.44,0.579606766880799,0.207401624747409,1.39730527084031
9,-0.43,0.577473243272184,0.205039205144167,1.4082020140152
9,0.43,0.577473243272184,0.205039205144167,1.4082020140152
9,0.44,0.579606766880799,0.207401624747409,1.39730527084031
9,0.45,0.581349355706994,0.209435073356466,1.38789875637858
9,0.46,0.582732926327743,0.211118747353347,1.38010700999573
9,0.47,0.583783216583532,0.212439010578621,1.37400191940614
9,0.48,0.584519805614425,0.213387161256001,1.36962271341427
9,0.49,0.584956375968359,0.213957917571993,1.36698931875594
9,0.5,0.585101000483139,0.214148459388618,1.36611069291269
100,-0.495000105311808,0.898230725751735,0.000509479659021818,881.51775036152
100,-0.490000105311808,0.898228117618278,0.000509205017552218,881.990638992641
100,-0.485000105311808,0.898223768264941,0.000508746689810566,882.780946053328
100,-0.480000105311808,0.898217674105689,0.000508104170754293,883.891262663977
100,-0.475000105311808,0.898209830111875,0.000507276755194504,885.325240033398
100,-0.470000105311808,0.898200229803891,0.000506263539567272,887.087613075619
100,-0.465000105311808,0.89818886524041,0.000505063424239671,889.184231260219
100,-0.460000105311808,0.898175727005198,0.000503675116371712,891.622097072535
100,-0.455000105311809,0.898160804191461,0.000502097133360846,894.409412556806
100,-0.450000105311809,0.898144084383708,0.000500327806900664,897.555634522255
100,-0.445000105311809,0.898125553637091,0.000498365287690938,901.071539109747
100,-0.440000105311808,0.898105196454187,0.000496207550841761,904.969296548039
100,-0.435000105311808,0.89808299575917,0.000493852402020318,909.262557076943
100,-0.430000105311808,0.898058932869337,0.000491297484395204,913.966549182379
100,-0.425000105311808,0.898032987463929,0.00048854028643959,919.098191480443
100,-0.420000105311808,0.898005137550194,0.000485578150661364,924.676219808386
100,-0.415000105311808,0.89797535942664,0.000482408283335856,930.721331334876
100,-0.410000105311808,0.897943627643401,0.000479027765324143,937.256347798327
100,-0.405000105311809,0.897909914959664,0.000475433564068422,944.306400326462
100,-0.400000105311809,0.897874192298088,0.000471622546864391,951.899138694337
100,-0.395000105311809,0.89783642869613,0.000467591495519889,960.06496835221
100,-0.390000105311809,0.89779659125423,0.000463337122518765,968.837319114085
100,-0.385000105311809,0.897754645080753,0.000458856088819384,978.25295005961
100,-0.380000105311809,0.897710553233643,0.000454145023428205,988.352295988068
100,-0.375000105311808,0.897664276658685,0.000449200544900498,999.17986170022
100,-0.370000105311808,0.897615774124331,0.000444019284932582,1010.78467150432
100,-0.365000105311808,0.89756500215299,0.000438597914223238,1023.22078268724
100,-0.360000105311808,0.897511914948746,0.00043293317079548,1036.54787331222
100,-0.355000105311808,0.897456464321409,0.000427021890984329,1050.83191666437
100,-0.350000105311809,0.897398599606869,0.000420861043311748,1066.14595704232
100,-0.345000105311809,0.897338267583695,0.000414447765485109,1082.57100449482
100,-0.340000105311809,0.89727541238594,0.000407779404772522,1100.19706964661
100,-0.335000105311809,0.897209975412144,0.000400853562024853,1119.12436411943
100,-0.330000105311809,0.89714189523051,0.000393668139631757,1139.46469743489
100,-0.325000105311809,0.897071107480293,0.000386221393716526,1161.34310796195
100,-0.320000105311809,0.896997544769415,0.000378511990891927,1184.89977379016
100,-0.315000105311808,0.896921136568407,0.000370539069916705,1210.2922598284
100,-0.310000105311808,0.89684180910076,0.00036230230860878,1237.69817054793
100,-0.305000105311808,0.896759485229846,0.000353801996386775,1267.31829439638
100,-0.300000105311808,0.896674084342606,0.000345039112825173,1299.38034705784
100,-0.295000105311808,0.896585522230252,0.000336015412619888,1334.14344782527
100,-0.290000105311809,0.896493710966328,0.000326733517368455,1371.90349828016
100,-0.285000105311809,0.896398558782506,0.000317197014572849,1412.99967780219
100,-0.280000105311809,0.896299969942644,0.000307410564269358,1457.82232967975
100,-0.275000105311809,0.896197844615698,0.000297380013679326,1506.82258960095
100,-0.270000105311809,0.896092078748212,0.000287112520252856,1560.52421182997
100,-0.265000105311809,0.895982563937299,0.000276616683442888,1619.53818689734
100,-0.260000105311809,0.895869187305128,0.000265902685494484,1684.58093162755
100,-0.255000105311809,0.895751831376201,0.000254982441460353,1756.49708710527
100,-0.250000105311808,0.895630373958878,0.000243869758551284,1836.2883107758
100,-0.245000105311808,0.895504688032935,0.000232580504792333,1925.14993643279
100,-0.240000105311808,0.895374641645184,0.000221132786772463,2024.51806155387
100,-0.235000105311808,0.895240097815613,0.000209547136034575,2136.13059752795
100,-0.230000105311809,0.8951009144569,0.000197846703338047,2262.10722583409
100,-0.225000105311809,0.894956944310627,0.000186057459617574,2405.055261289
100,-0.220000105311808,0.894808034904137,0.000174208401932115,2568.2114782639
100,-0.215000105311809,0.894654028532614,0.000162331762012595,2755.63456418097
100,-0.210000105311809,0.894494762271765,0.000150463214129372,2972.46994040236
100,-0.205000105311809,0.894330068027376,0.00013864207784998,3225.31976545787
100,-0.200000105311809,0.894159772629112,0.00012691150976087,3522.76863743056
100,-0.195000105311809,0.893983697977142,0.000115318676272361,3876.14446711875
100,-0.190000105311808,0.893801661251671,0.000103914897058234,4300.64257654408
100,-0.185000105311808,0.893613475197145,9.27557452849146e-05,4817.02493172937
100,-0.180000105311808,0.893418948494932,8.19010862510466e-05,5454.25579433945
100,-0.175000105311808,0.893217886240634,7.14150299405815e-05,6253.71078737772
100,-0.170000105311808,0.89301009054497,6.13657646278495e-05,7276.12615894707
100,-0.165000105311809,0.892795361280419,5.18252270494645e-05,8613.52098301752
100,-0.160000105311808,0.892573496999654,4.28685481848742e-05,10410.5869546871
100,-0.155000105311808,0.892344296056252,3.45731897640932e-05,12905.1485001106
100,-0.150000105311808,0.892107557963402,2.70176508090904e-05,16509.7173745254
100,-0.145000105311808,0.891863085032392,2.02795678147919e-05,21989.2034479617
100,-0.140000105311809,0.891610684339608,1.44329412032231e-05,30888.0453327315
100,-0.135000105311809,0.89135017007871,9.54406234552667e-06,46696.5814874673
100,-0.130000105311809,0.891081366363329,5.66541548581987e-06,78642.1903736488
100,-0.125000105311808,0.890804110554735,2.82619006549547e-06,157598.054255166
100,-0.120000105311808,0.890518257196727,1.01642304452311e-06,438064.771354402
100,-0.115000105311809,0.89022368264055,1.56346711984184e-07,2846953.64342105
100,-0.110000105311808,0.889999894688192,0,1.99993337588643e+307
100,-0.105000105311808,0.889607615204674,2.83947727533733e-08,15664989.1677508
100,-0.100000105311809,0.889284929387875,1.24405419973957e-07,3574140.61852785
100,-0.0950001053118085,0.888951641212076,2.83640535199734e-07,1567039.14090787
100,-0.0900001053118085,0.888607183650804,5.01100545501978e-07,886655.574043171
100,-0.0850001053118085,0.888250981246484,7.71600862186579e-07,575589.676461312
100,-0.0800001053118085,0.887882438302431,1.08978141829326e-06,407367.213001745
100,-0.0750001053118085,0.887500931936846,1.45011399596593e-06,306010.746191604
100,-0.0700001053118085,0.887105806972132,1.84691099237497e-06,240159.328368983
100,-0.0650001053118085,0.886696371597303,2.27433667204648e-06,194935.161204485
100,-0.0600001053118085,0.886271893338804,2.72642138731574e-06,162533.916705255
100,-0.0550001053118085,0.885831595103395,3.19707911712076e-06,138537.640554413
100,-0.0500001053118085,0.885374651157636,3.68012865833653e-06,120291.263343744
100,-0.0450001053118085,0.884900182957959,4.16931881985313e-06,106120.474493856
100,-0.0400001053118085,0.884407254771646,4.6583579921513e-06,94926.9309337917
100,-0.0350001053118085,0.883894869044202,5.1409484834181e-06,85966.1278356674
100,-0.0300001053118085,0.883361961478204,5.61082602298358e-06,78719.4218694089
100,-0.0250001053118085,0.882807395795545,6.06180482783446e-06,72817.2071576678
100,-0.0200001053118085,0.882229958160755,6.48782860484556e-06,67991.157896946
100,-0.0150001053118085,0.881628351248728,6.88302781252986e-06,64043.6429476437
100,-0.0100001053118085,0.881001187946543,7.24178342560847e-06,60827.6398346253
100,-0.0050001053118085,0.880346984686739,7.5587973232578e-06,58233.2709185086
100,-1.05311808495934e-07,0.879664154419023,7.82916924863165e-06,56178.6395518762
100,1.05311808495934e-07,0.879664154419023,7.82916924863165e-06,56178.6395518762
100,0.0050001053118085,0.880346984686739,7.5587973232578e-06,58233.2709185086
100,0.0100001053118085,0.881001187946543,7.24178342560847e-06,60827.6398346253
100,0.0150001053118085,0.881628351248728,6.88302781252986e-06,64043.6429476437
100,0.0200001053118085,0.882229958160755,6.48782860484556e-06,67991.157896946
100,0.0250001053118085,0.882807395795545,6.06180482783446e-06,72817.2071576678
100,0.0300001053118085,0.883361961478204,5.61082602298358e-06,78719.4218694089
100,0.0350001053118085,0.883894869044202,5.1409484834181e-06,85966.1278356674
100,0.0400001053118085,0.884407254771646,4.6583579921513e-06,94926.9309337917
100,0.0450001053118085,0.884900182957959,4.16931881985313e-06,106120.474493856
100,0.0500001053118085,0.885374651157636,3.68012865833653e-06,120291.263343744
100,0.0550001053118085,0.885831595103395,3.19707911712076e-06,138537.640554413
100,0.0600001053118085,0.886271893338804,2.72642138731574e-06,162533.916705255
100,0.0650001053118085,0.886696371597303,2.27433667204648e-06,194935.161204485
100,0.0700001053118085,0.887105806972132,1.84691099237497e-06,240159.328368983
100,0.0750001053118085,0.887500931936846,1.45011399596593e-06,306010.746191604
100,0.0800001053118085,0.887882438302431,1.08978141829326e-06,407367.213001745
100,0.0850001053118085,0.888250981246484,7.71600862186579e-07,575589.676461312
100,0.0900001053118085,0.888607183650804,5.01100545501978e-07,886655.574043171
100,0.0950001053118085,0.888951641212076,2.83640535199734e-07,1567039.14090787
100,0.100000105311809,0.889284929387875,1.24405419973957e-07,3574140.61852785
100,0.105000105311808,0.889607615204674,2.83947727533733e-08,15664989.1677508
100,0.110000105311808,0.889999894688192,0,1.99993337588643e+307
100,0.115000105311809,0.89022368264055,1.56346711984184e-07,2846953.64342105
100,0.120000105311808,0.890518257196727,1.01642304452311e-06,438064.771354402
100,0.125000105311808,0.890804110554735,2.82619006549547e-06,157598.054255166
100,0.130000105311809,0.891081366363329,5.66541548581987e-06,78642.1903736488
100,0.135000105311809,0.89135017007871,9.54406234552667e-06,46696.5814874673
100,0.140000105311809,0.891610684339608,1.44329412032231e-05,30888.0453327315
100,0.145000105311808,0.891863085032392,2.02795678147919e-05,21989.2034479617
100,0.150000105311808,0.892107557963402,2.70176508090904e-05,16509.7173745254
100,0.155000105311808,0.892344296056252,3.45731897640932e-05,12905.1485001106
100,0.160000105311808,0.892573496999654,4.28685481848742e-05,10410.5869546871
100,0.165000105311809,0.892795361280419,5.18252270494645e-05,8613.52098301752
100,0.170000105311808,0.89301009054497,6.13657646278495e-05,7276.12615894707
100,0.175000105311808,0.893217886240634,7.14150299405815e-05,6253.71078737772
100,0.180000105311808,0.893418948494932,8.19010862510466e-05,5454.25579433945
100,0.185000105311808,0.893613475197145,9.27557452849146e-05,4817.02493172937
100,0.190000105311808,0.893801661251671,0.000103914897058234,4300.64257654408
100,0.195000105311809,0.893983697977142,0.000115318676272361,3876.14446711875
100,0.200000105311809,0.894159772629112,0.00012691150976087,3522.76863743056
100,0.205000105311809,0.894330068027376,0.00013864207784998,3225.31976545787
100,0.210000105311809,0.894494762271765,0.000150463214129372,2972.46994040236
100,0.215000105311809,0.894654028532614,0.000162331762012595,2755.63456418097
100,0.220000105311808,0.894808034904137,0.000174208401932115,2568.2114782639
100,0.225000105311809,0.894956944310627,0.000186057459617574,2405.055261289
100,0.230000105311809,0.8951009144569,0.000197846703338047,2262.10722583409
100,0.235000105311808,0.895240097815613,0.000209547136034575,2136.13059752795
100,0.240000105311808,0.895374641645184,0.000221132786772463,2024.51806155387
100,0.245000105311808,0.895504688032935,0.000232580504792333,1925.14993643279
100,0.250000105311808,0.895630373958878,0.000243869758551284,1836.2883107758
100,0.255000105311809,0.895751831376201,0.000254982441460353,1756.49708710527
100,0.260000105311809,0.895869187305128,0.000265902685494484,1684.58093162755
100,0.265000105311809,0.895982563937299,0.000276616683442888,1619.53818689734
100,0.270000105311809,0.896092078748212,0.000287112520252856,1560.52421182997
