track_id,branch,kappa,Omega_real,Omega_imag,Q,open_channel_count,state_type,log10_Q_display,displayed,source,full_operator_sigma_ratio,full_operator_raw_residual,continuation_sigma_ratio,continuation_residual,mode_overlap,sheet_role
100,target_rayleigh_sheet,0.125000105311808,0.890804110554735,2.82619006549547e-06,157598.054255166,2,radiative pole,5.197550851278784,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.130000105311809,0.891081366363329,5.66541548581987e-06,78642.1903736488,2,radiative pole,4.895655601135642,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.135000105311809,0.89135017007871,9.54406234552667e-06,46696.5814874673,2,radiative pole,4.669285088371874,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.140000105311809,0.891610684339608,1.44329412032231e-05,30888.0453327315,2,radiative pole,4.489790426007235,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.145000105311808,0.891863085032392,2.02795678147919e-05,21989.2034479617,2,radiative pole,4.342209497463544,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.150000105311808,0.892107557963402,2.70176508090904e-05,16509.7173745254,2,radiative pole,4.217739638754335,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.155000105311808,0.892344296056252,3.45731897640932e-05,12905.1485001106,2,radiative pole,4.110763006354318,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.160000105311808,0.892573496999654,4.28685481848742e-05,10410.5869546871,2,radiative pole,4.017475215965443,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.165000105311809,0.892795361280419,5.18252270494645e-05,8613.52098301752,2,radiative pole,3.935180716019947,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
100,target_rayleigh_sheet,0.170000105311808,0.89301009054497,6.13657646278495e-05,7276.12615894707,2,radiative pole,3.8619002205810498,True,independent pole census / target-sheet continuation,nan,nan,nan,nan,nan,target Rayleigh sheet
