x_m,y_m,pressure_real_pa,pressure_imag_pa,pressure_abs_pa
0.02968,0.02,0.565295844480819,0.190769423791127,0.596617435917591
0.0298284,0.02,0.567194009094632,0.202390971626839,0.602221843965243
0.0299768,0.02,0.568757266323744,0.214051398461067,0.607702911939047
0.0301252,0.02,0.56995864939202,0.225778406627796,0.613048734535976
0.0302736,0.02,0.570758021340533,0.237316637981672,0.618129359913833
0.030422,0.02,0.571190052012726,0.248753628949945,0.623005973834976
0.0305704,0.02,0.571250001380652,0.260109541282093,0.627681079484937
0.0307188,0.02,0.57090557952816,0.271246927283677,0.632066512557991
0.0308672,0.02,0.570198118707717,0.282130016831422,0.636178623481738
0.0310156,0.02,0.56912244126836,0.292772752088138,0.640012685437188
0.031164,0.02,0.567666463465915,0.30314610594846,0.643539256996505
0.0313124,0.02,0.565873659458786,0.313143361512187,0.646739331824214
0.0314608,0.02,0.563758027340579,0.322770032102639,0.649618047020308
0.0316092,0.02,0.561318470857575,0.332080034687006,0.652192897204201
0.0317576,0.02,0.558585257175806,0.340913371708076,0.654400043202573
0.031906,0.02,0.555602061598642,0.349284934285967,0.656272516696999
0.0320544,0.02,0.552367090210049,0.357239501878891,0.657821757051099
0.0322028,0.02,0.548898294632043,0.364718847521578,0.65902137718547
0.0323512,0.02,0.545270175139738,0.371659078532124,0.659886380032402
0.0324996,0.02,0.541487867225973,0.378100465146,0.660430974513275
0.032648,0.02,0.5375520837669,0.384086853416516,0.660670079335773
0.0327964,0.02,0.533544533730137,0.389502806567275,0.660592314364232
0.0329448,0.02,0.52950166107811,0.39438838854643,0.660237995047791
0.0330932,0.02,0.525406516738812,0.398824103221827,0.659630709671939
0.0332416,0.02,0.521300288554629,0.402729281696862,0.658744916627984
0.03339,0.02,0.517285099506053,0.406126030372154,0.657664220341072
0.0335384,0.02,0.513352663073346,0.409040103358719,0.656387662010955
0.0336868,0.02,0.509494382871855,0.411513810202704,0.65492605854823
0.0338352,0.02,0.505777782967123,0.413520053930407,0.653306972828046
0.0339836,0.02,0.502268042984916,0.415133848658245,0.651620517867343
0.034132,0.02,0.498935578630056,0.416363508004098,0.649842505858448
0.0342804,0.02,0.495820679459438,0.417213176071484,0.648000756532948
0.0344288,0.02,0.492982603498431,0.417737045229789,0.646170322987218
