x_m,y_m,incident_real_pa,incident_imag_pa,reflected_real_pa,reflected_imag_pa,incident_abs_pa,reflected_abs_pa
0.0112784,0.02,0.018523114410571,-0.0091451490113271,-0.0211375592196603,0.0684325352875931,0.0206576745522452,0.0716226800367895
0.0113526,0.02,0.0188273270262863,-0.0086611240867843,-0.0226172090466952,0.0687348748157868,0.0207239791884041,0.0723603562802436
0.0114268,0.02,0.019114313645516,-0.00817068545978213,-0.0241249903132291,0.0690126914346251,0.0207874261759809,0.0731079115873527
0.011501,0.02,0.0193840742682602,-0.0076738331303206,-0.0256609030192618,0.069265985144108,0.0208477828593218,0.0738664920092172
0.0115752,0.02,0.0196364824251011,-0.00717056720844331,-0.0272248112610413,0.0694942910551891,0.0209047476933377,0.0746367659901114
0.0116494,0.02,0.0198712077354169,-0.00666213691904734,-0.0288188640881531,0.0696905655925916,0.0209582672278084,0.075414201977789
0.0117236,0.02,0.020089026194185,-0.00614943779462581,-0.0304456922481569,0.0698534783931495,0.021009154162427,0.0762000565622604
0.0117978,0.02,0.0202899378014054,-0.00563246983517874,-0.0321052957410527,0.0699830294568627,0.0210572147357883,0.0769959377277826
0.011872,0.02,0.020473942557078,-0.00511123304070611,-0.0337976745668407,0.0700792187837314,0.0211022990933911,0.0778034685053576
0.0119462,0.02,0.0206410404612029,-0.00458572741120793,-0.0355228287255208,0.0701420463737554,0.0211443005845765,0.0786242839723246
0.0120204,0.02,0.0207908609808763,-0.0040559790496654,-0.0372803331847472,0.0701703731039846,0.0211827964720773,0.0794588226940103
0.0120946,0.02,0.0209214385826197,-0.00352574349042041,-0.0390590092366336,0.0701574280674474,0.0212164431403233,0.080297390465609
0.0121688,0.02,0.021034192586658,-0.00299748270851829,-0.0408541640555575,0.0701070588017536,0.0212466976342321,0.0811422357007184
0.012243,0.02,0.0211291229929912,-0.00247119670395905,-0.0426657976415191,0.0700192653069032,0.0212731439049946,0.0819943156719145
0.0123172,0.02,0.0212062298016193,-0.00194688547674269,-0.0444939099945184,0.0698940475828963,0.0212954113709653,0.0828546070784267
0.0123914,0.02,0.0212655130125424,-0.00142454902686921,-0.0463385011145553,0.0697314056297328,0.0213131739451581,0.0837241041555057
0.0124656,0.02,0.0213068576854375,-0.000904236309345654,-0.0481992570585813,0.0695308419969439,0.0213260363811615,0.0846032290743278
0.0125398,0.02,0.021330995532665,-0.000387127466797459,-0.0500761377405088,0.0692856436594462,0.0213345081520555,0.0854875428838036
0.012614,0.02,0.0213392649493026,0.000126304709017709,-0.0519713741901797,0.0689946975981948,0.0213396387377119,0.0863787707245364
0.0126882,0.02,0.0213316659353503,0.000636060218099855,-0.0538849664075941,0.06865800381319,0.0213411467400051,0.0872783540882821
0.0127624,0.02,0.021308198490808,0.00114213906044898,-0.0558169143927518,0.0682755623044316,0.0213387863890399,0.088187756181423
0.0128366,0.02,0.0212688626156757,0.00164454123606507,-0.057767218145653,0.0678473730719197,0.0213323471010953,0.0891084593349459
0.0129108,0.02,0.0212133134421946,0.00214311197839273,-0.0597349495091133,0.0673722473241246,0.0213212944294836,0.0900404570310443
0.012985,0.02,0.0211414284391328,0.00263407153706953,-0.0617054497052735,0.0668469630677389,0.0213048897981044,0.090972957491277
0.0130592,0.02,0.021055466408074,0.00311586703160859,-0.063674933587156,0.0662774245749905,0.0212847666893532,0.0919086186144819
0.0131334,0.02,0.0209554273490185,0.00358849846200993,-0.0656434011547608,0.0656636318458793,0.0212604622854688,0.0928480945542558
0.0132076,0.02,0.0208413112619662,0.00405196582827356,-0.067610852408088,0.0650055848804052,0.0212315492178893,0.0937920755127629
0.0132818,0.02,0.020713118146917,0.00450626913039944,-0.0695772873471374,0.0643032836785684,0.0211976348879712,0.0947412856490377
0.013356,0.02,0.0205707667717001,0.00495132703267642,-0.0715421871165976,0.0635562667941181,0.0211582628058211,0.0956957866691705
0.0134302,0.02,0.0204158532474828,0.00538667346174908,-0.0735039756353739,0.0627589095337072,0.021114528524366,0.09665151400814
0.0135044,0.02,0.020249974473744,0.00581250975049109,-0.0754649331251043,0.0619103895184201,0.0210676703929703,0.09761071899079
0.0135786,0.02,0.0200731304504835,0.00622883589890248,-0.0774250595857891,0.0610107067482568,0.0210173490892069,0.098574571720017
0.0136528,0.02,0.0198853211777015,0.00663565190698326,-0.0793843550174281,0.0600598612232172,0.020963250572633,0.0995442753335679
0.013727,0.02,0.019686546655398,0.0070329577747334,-0.0813428194200214,0.0590578529433014,0.0209050858471412,0.100521063789988
0.0138012,0.02,0.0194765328305836,0.00742049128121566,-0.0832989473711937,0.0580036425981036,0.020842241289156,0.101504370289153
0.0138754,0.02,0.0192567049526913,0.00779533450401843,-0.0852364124167267,0.0568987471609231,0.0207746943579092,0.102482746987759
0.0139496,0.02,0.0190295639008061,0.00815705751248424,-0.0871533991297478,0.0557507046257451,0.0207041515043925,0.103459441551442
0.0140238,0.02,0.0187951096749279,0.00850566030661312,-0.0890499075102573,0.0545595149925696,0.0206301334204135,0.104434796422504
