x_m,y_m,incident_real_pa,incident_imag_pa,reflected_real_pa,reflected_imag_pa,incident_abs_pa,reflected_abs_pa
0.0411068,0.02,0.0996038115340698,-0.00898284323806115,0.28703822577614,0.165312376431069,0.100008053399484,0.331238773180318
0.041181,0.02,0.100147315704344,-0.00919335612368298,0.28736476980599,0.170088025803983,0.100568397817617,0.333928805956518
0.0412552,0.02,0.100691466440987,-0.00942192667025092,0.287553621171044,0.174926808135486,0.101131321143432,0.336580559826395
0.0413294,0.02,0.101235519682077,-0.00966845523684724,0.287605523933226,0.179828623784662,0.101696162523308,0.339197982495756
0.0414036,0.02,0.101781863232288,-0.00993437096186856,0.287517694629912,0.184794818385364,0.102265533829557,0.341782898383431
0.0414778,0.02,0.102337170996538,-0.0102213309690094,0.287283297858954,0.189813247881591,0.102846352265662,0.34432653441185
0.041552,0.02,0.102901442974826,-0.0105293352582696,0.286923293809857,0.194875484285144,0.103438744517141,0.346844966672528
0.0416262,0.02,0.103474679167153,-0.0108583838296494,0.286422717404971,0.199966169271915,0.104042845636484,0.349319970655747
0.0417004,0.02,0.104056879573519,-0.0112084766831487,0.285757091538351,0.205079986118322,0.104658798656083,0.351731312326254
0.0417746,0.02,0.104646871026421,-0.0115796486303408,0.284927689532507,0.210219955594105,0.105285591977357,0.354085043446232
0.0418488,0.02,0.105239579721112,-0.011970436095623,0.283938681451536,0.215387131096249,0.105918178232991,0.356388539471052
0.041923,0.02,0.105839102997809,-0.0123796212427749,0.282792015966886,0.220576405351537,0.106560643511079,0.358643660047715
0.0419972,0.02,0.106445440856512,-0.0128072040717967,0.281491381557053,0.225782117255183,0.107213135180694,0.360853103579741
0.0420714,0.02,0.107058593297221,-0.0132531845826885,0.280019547097274,0.230981556995946,0.107875804981296,0.362992322823547
0.0421456,0.02,0.107678560319936,-0.0137175627754501,0.278369118446765,0.236171169290611,0.108548808750131,0.365056416611082
0.0422198,0.02,0.108304500129478,-0.0142001690244196,0.276536131142913,0.241349229216406,0.10923144944849,0.367044523553811
0.042294,0.02,0.108939076973513,-0.0147019446203692,0.274535774912525,0.246509713209841,0.10992665585499,0.368967383942834
0.0423682,0.02,0.10958922937218,-0.0152245587954471,0.272369902020397,0.251653457678161,0.110641702738634,0.370829915578523
0.0424424,0.02,0.110254957325479,-0.0157680115496534,0.270026005752437,0.256774146954444,0.111376774073741,0.372621800659594
0.0425166,0.02,0.110936260833411,-0.016332302882988,0.267487514091526,0.261852233443564,0.112132056456484,0.37432093496657
0.0425908,0.02,0.111633139895975,-0.0169174327954509,0.264754354879505,0.266887379972278,0.112907738687048,0.37593050157726
0.042665,0.02,0.112344279381625,-0.0175233028841898,0.261823483766959,0.271881679270946,0.113702696774297,0.377453552341287
0.0427392,0.02,0.113063845562282,-0.0181465095059377,0.258707462401625,0.276836059510818,0.11451082473103,0.3789033583221
0.0428134,0.02,0.113795650320112,-0.0187853750650897,0.255425308792649,0.281742032377072,0.115335772196285,0.380290232821963
0.0428876,0.02,0.114539693655117,-0.0194398995616459,0.251974364518231,0.28659157586164,0.116177670477484,0.381609501623354
0.0429618,0.02,0.115295975567295,-0.0201100829956062,0.248337751951603,0.291351104119393,0.117036649901236,0.382827774483468
0.043036,0.02,0.116064496056648,-0.0207959253669708,0.244513563076508,0.296023414662326,0.117912839660286,0.383948882739242
0.0431102,0.02,0.116844285848828,-0.021497162879879,0.240502767167292,0.300608243694577,0.118805366660798,0.384976489142211
0.0431844,0.02,0.117637883932029,-0.022214509114295,0.236297716458226,0.305106719887969,0.11971698355369,0.385910250348663
0.0432586,0.02,0.118452340228276,-0.0229498975004698,0.231909310628132,0.309522793411598,0.120655106401831,0.38676386594062
0.0433328,0.02,0.11928765473757,-0.0237033280384032,0.227345235949906,0.313856727920178,0.121619868166701,0.387545999811479
