1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,0.999999999999999,1,1,1,1
1,0.999999999999999,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,0.999999999999999,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,0.999999999999999,0.999999999999999,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1.00000000000004,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,0.999999999999999,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1
1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999986,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,0.999999999999999,0.999999999999999,1,1,1,0.999999999999999,1,1,1,0.999999999999999,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,0.999999999999999,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1
1,1,1,1,0.999999999999999,1,1,1,0.999999999999999,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,0.999999999999999,1,0.999999999999999,1,1
1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,0.999999999999992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1
1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1.00000000000212,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1.00000000000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,0.999999999999999,1,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,0.999999999999999,1,0.999999999999999,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,0.999999999999999,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,0.999999999999999,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999999999,1,0.999999999999999,1,1
