kappa,Omega_real,Omega_imag,Q,a_large_real,a_large_imag,a_small_real,a_small_imag,d0_large_real,d0_large_imag,d0_small_real,d0_small_imag,dm1_large_real,dm1_large_imag,dm1_small_real,dm1_small_imag,basis_fidelity_large,basis_fidelity_small,b0_large_real,b0_large_imag,b0_small_real,b0_small_imag,b0_sum_real,b0_sum_imag,b0_sum_abs,bm1_large_real,bm1_large_imag,bm1_small_real,bm1_small_imag,bm1_sum_real,bm1_sum_imag,bm1_sum_abs,radiation_sigma_ratio,dark_state_misalignment,b0_normalized_residual,bm1_normalized_residual
0.093043623830327,0.888908765160854,3.5687970975195e-07,1245389.89030603,0.459291724905193,-0.0173158412761299,0.473230165630694,0.00586628765006153,0.216068276262899,-0.0149133812339611,-0.205736296895005,0.0252643275222885,0.155532301444068,0.154048716237788,-0.156210436462685,-0.139041310397681,0.999781919307781,0.999877141308798,0.0965943826523311,-0.0099424805056916,-0.0973710726322408,0.0107366000328866,-0.000776689979909637,0.000794119527194957,0.00111079842832279,0.0753599642074312,0.0687825713526623,-0.0733827303072887,-0.0669739989511067,0.0019772339001425,0.0018085724015556,0.00267962460571277,0.000455308415896963,6.29264109894834e-05,0.00569447647064777,0.0133062551641385
0.09343158679329,0.888934647218257,3.42166971798159e-07,1298977.86824181,0.458715859423569,-0.0168982108573862,0.473458663808616,0.0057316820863996,0.216326786185485,-0.0147380024927582,-0.205798484977271,0.0248317056721868,0.155576630957382,0.154366633074774,-0.155928280600577,-0.139380394226536,0.999795622012522,0.999883751852182,0.096683738840007,-0.00978954089256875,-0.0974451315314917,0.0105654458659234,-0.00076139269148473,0.000775904973354649,0.00108708203845103,0.0751885624561692,0.0688765394750124,-0.0732936366609548,-0.0671370868481338,0.00189492579521447,0.00173945262687861,0.00257224400291342,0.000456282946260323,5.76892056696199e-05,0.00556922983945356,0.0127742251679993
0.0938195497562529,0.888960491218124,3.27689421532272e-07,1356407.06230515,0.458145007505021,-0.0164816060056809,0.473684244899001,0.00559723284866129,0.216585510588524,-0.0145621991943009,-0.205859742903361,0.0243989313586705,0.155620487855634,0.154684724317777,-0.155645374815993,-0.139718893486447,0.999808703152613,0.999890126238623,0.0967723033698433,-0.00963624342171954,-0.0975182817241176,0.0103939259686741,-0.000745978354274326,0.000757682546954552,0.0010632810291759,0.0750182687427255,0.0689713279164895,-0.0732037643241895,-0.0672997717028418,0.00181450441853609,0.00167155621364776,0.00246708866080476,0.000456783073003999,5.27946944995916e-05,0.00544374735290621,0.0122530756537412
0.0942075127192159,0.88898629676076,3.13452643722666e-07,1418055.19041548,0.457579135573891,-0.0160660155256319,0.473906941762217,0.00546293990864441,0.21684444746745,-0.0143859703761825,-0.205920070092572,0.0239660065967213,0.155663866674536,0.155002984299768,-0.155361720193776,-0.140056806357806,0.999821181240949,0.999896269612345,0.0968600813411691,-0.00948259237878464,-0.097590528469558,0.010222045464673,-0.000730447128388809,0.000739453085888379,0.00103939591763741,0.0748490713624923,0.0690669361465697,-0.0731131197387763,-0.067462053954074,0.00173595162371598,0.00160488219249576,0.00236414358524861,0.000456803909864245,4.82262834753389e-05,0.0053180295028566,0.0117427444184755
0.0945954756821789,0.889012063452368,2.99462179092662e-07,1484347.81671926,0.457018211037423,-0.0156514283222905,0.474126786467869,0.00532880320815537,0.217103594813059,-0.0142093150814773,-0.20597946597148,0.0235329334043408,0.15570676199588,0.155321407362211,-0.155077317825843,-0.14039413102427,0.999833074439873,0.999902187000062,0.0969470777158899,-0.00932859199559334,-0.0976618768856693,0.0100498094135594,-0.000714799169779387,0.000721217417966064,0.00101542720915629,0.0746809589277917,0.0691633638616793,-0.0730217092211761,-0.0676239339846894,0.00165924970661567,0.00153942987698992,0.00226339433927749,0.000456340647851985,4.39679439971918e-05,0.00519207675283232,0.0112431715752986
0.0949834386451418,0.889037790904937,2.85723524166474e-07,1555765.82904484,0.456462202313696,-0.0152378333994077,0.474343810293825,0.00519482265985063,0.217362950611314,-0.0140322323587423,-0.206037929973889,0.0230997138025043,0.155749168446735,0.155639987854496,-0.154792168811124,-0.140730865672763,0.999844400566412,0.999907883314346,0.0970332973177956,-0.00917424645154563,-0.0977323319479493,0.0098772228125037,-0.000699034630153736,0.00070297636095807,0.000991375397223484,0.0745139203754553,0.0692606109966155,-0.0729295389631923,-0.0677854121203395,0.001584381412263,0.00147519887627602,0.00216482705639285,0.000455388553812676,4.00041978997345e-05,0.00506588953724434,0.0107542996281119
0.0953714016081048,0.889063478736115,2.72242131218596e-07,1632854.31750871,0.455911078862856,-0.0148252198575812,0.474558043723969,0.00506099814814628,0.217622512843117,-0.0138547212620198,-0.206095461540798,0.0226663498151146,0.155791080698597,0.155958720133303,-0.154506274255505,-0.141067008493474,0.999855177097463,0.999913363356877,0.0971187448316189,-0.00901955987497151,-0.0978018984884939,0.00970429059759612,-0.000683153656875074,0.000684730722624614,0.000967240963466608,0.0743479449753613,0.0693586777370903,-0.0728366150324642,-0.0679464886281031,0.00151132994289715,0.00141218910898722,0.00206842845557675,0.000453942968933308,3.63201028769078e-05,0.00493946826048196,0.0102760735546725
0.0957593645710678,0.889089126569101,2.59023408194612e-07,1716233.16357011,0.455364811221567,-0.0144135768924452,0.474769516444249,0.00492732953000372,0.217882279484089,-0.0136767808508403,-0.206152060120344,0.0222328434689568,0.155832493466538,0.156277598561981,-0.154219635271764,-0.141402557679851,0.999865421174938,0.999918631821628,0.0972034248017462,-0.00886453634450332,-0.0978705811945919,0.00953101764523109,-0.000667156392845786,0.000666481300727767,0.000943024377593059,0.0741830223400201,0.069457564533451,-0.0727429433727461,-0.0681071637148837,0.00144007896727406,0.00135040081856737,0.0019741858582141,0.000451999307270735,3.29012382999094e-05,0.00481281329589497,0.00980844089885508
0.0961473275340307,0.889114734032519,2.46072718981836e-07,1806609.72437613,0.454823371041324,-0.0140028937928112,0.474978257337058,0.00479381663569395,0.218142248504332,-0.013498410190225,-0.20620772516777,0.0217991967936538,0.155873401508347,0.156596617509901,-0.153932252979515,-0.141737511428605,0.999875149610865,0.999923693297972,0.0972873416305895,-0.00870917989044222,-0.0979383846069643,0.0093574087734723,-0.000651042976374749,0.000648228883030086,0.000918726097311557,0.0740191424353484,0.0695572721157697,-0.0726485298039776,-0.0682674375255969,0.00137061263137078,0.00128983459017287,0.00188208720713987,0.000449553054277631,2.97336914174551e-05,0.0046859249846702,0.00935135187318116
0.0965352904969937,0.889140300760288,2.33395382441298e-07,1904794.11259115,0.454248897094325,-0.013592061140345,0.475144721421176,0.0046600363756191,0.218402417868145,-0.0133196083506915,-0.206262456145365,0.0213654118216213,0.155913799623544,0.156915771351647,-0.153644128505139,-0.142071867939692,0.999884378892438,0.999928552273685,0.0973623899261449,-0.0085527892851152,-0.0979971505537548,0.0091827111145367,-0.000634760627609893,0.000629921829421495,0.000894272086976569,0.0738501499304714,0.0696519949978624,-0.0725473427766705,-0.0684216061992522,0.00130280715380089,0.00123038879861018,0.00179197184010803,0.000446599765177596,2.68040439332928e-05,0.00455880363466455,0.0089047594731617
0.0969232534599566,0.889165826391485,2.20996672807108e-07,2011717.67678053,0.453602991130829,-0.0131801518229367,0.475228548181816,0.00452553270880174,0.21866278553369,-0.0131403744082523,-0.206316252522409,0.0209314905880242,0.155953682652262,0.157235054466103,-0.153355262981722,-0.142405625416313,0.99989312518702,0.999933213137914,0.0974202822516408,-0.00839471641786014,-0.0980385432009381,0.0090062301135598,-0.000618260949297247,0.00061151369569966,0.000869595079019075,0.0736698382069196,0.0697357737194568,-0.0724332787726217,-0.068563794165846,0.00123655943429792,0.00117197955361073,0.00170370634460073,0.000443135063199285,2.4099358952423e-05,0.00443144951924355,0.00846861960488867
0.0973112164229196,0.88919131057025,2.0888182069692e-07,2128455.47689005,0.4529626032232,-0.0127695893108167,0.475310160281818,0.00439104637593904,0.218923349452849,-0.0129607074444251,-0.206369113775145,0.0204974351307339,0.155993045474685,0.157554461236093,-0.153065657549003,-0.142738782064908,0.999901404347165,0.999937680184048,0.0974774888340415,-0.00823645333895012,-0.0980791430535537,0.00882956830795037,-0.000601654219512165,0.00059311496900025,0.000844850972840158,0.0734907355807809,0.0698203720500858,-0.072318649888019,-0.0687055463874189,0.00117208569276191,0.00111482566266696,0.00161759733225485,0.000439154638505891,2.16071682801466e-05,0.00430386287523167,0.0080428912266429
0.0976991793858826,0.889216752945621,1.97056011918349e-07,2256253.80390341,0.452327696573555,-0.0123603593555971,0.475389576684552,0.00425657715568742,0.219184107570771,-0.0127806065462332,-0.206421039386707,0.0200632474902856,0.156031883009625,0.157873986047103,-0.152775313353297,-0.143071336095141,0.999909231915526,0.999941957612533,0.0975340126817349,-0.00807800336650936,-0.0981189532837339,0.00865272966748853,-0.00058494060199904,0.000574726300979172,0.00082004013859335,0.073312830870555,0.0699057907704395,-0.0722034603513763,-0.0688468625355856,0.00110937051917868,0.00105892823485385,0.00153363357924684,0.000434654246069912,1.93154600894863e-05,0.00417604390168743,0.00762753650867968
0.0980871423488455,0.889242153171404,1.85524387827311e-07,2396564.04094734,0.451698235945336,-0.0119524478702561,0.475466815525619,0.0041221248113032,0.219445057825558,-0.0126000708062116,-0.206472028847064,0.0196289297098362,0.156070190213529,0.158193623286456,-0.152484231547436,-0.143403285719886,0.999916623129793,0.999946049533642,0.0975898566497406,-0.00791936978477896,-0.0981579769050278,0.00847571811841008,-0.000568120255287213,0.000556348333631121,0.000795162934750944,0.0731361133705674,0.0699920310470466,-0.0720877142746029,-0.0689877422045586,0.00104839909596448,0.00100428884248799,0.00145180465062108,0.000429629704088049,1.72126669271133e-05,0.00404799275789621,0.00722252101162889
0.0984751053118085,0.889267510906027,1.74292045433358e-07,2551084.6140309,0.451074187730719,-0.0115458409255654,0.475541894088732,0.0039876890910584,0.219706198147894,-0.0124190993224112,-0.206522081652968,0.0191944838351223,0.156107962079316,0.158513367342298,-0.152192413290699,-0.143734629155212,0.999923592927586,0.999949959970161,0.097645023434308,-0.00776055584544007,-0.098196216766734,0.00829853754460098,-0.000551193332425981,0.00053798169916091,0.000770219707838561,0.0729605728712907,0.0700790944591655,-0.0719714156506388,-0.0691281849068619,0.00098915722065189,0.00095090955230355,0.00137210093791598,0.000424076892211741,1.528765406833e-05,0.00391970956127611,0.00682781388727183
