abs_kappa,positive_frequency_hz,negative_frequency_hz,difference_hz,negative_Q,pressure_overlap,negative_mode_index
0.0500547548897347,178143.377817127,178143.377817105,-2.19151843339205e-08,19979.3260271097,0.999644820726432,6
0.110054754889735,178177.377191585,178177.377191579,-6.51925802230835e-09,34867.7648344929,0.999711038394619,7
0.170054754889735,168080.169930774,168080.169930766,-8.2072801887989e-09,528.837602939493,0.965741526448445,7
